发布时间,微博url,微博id,微博内容,图片url,发布者名称,发布者主页url,爬取时间,转发个数,评论个数,点赞个数
2016-08-02 13:19:48,http://weibo.comhttp://weibo.com/1668659170/E1GsSkRdj,886738d7173d93be962e395c954a6daf,                                                    #台风妮妲# 今晚还能️飞么？要下雨的赶脚                                            ,,"
                        淘小白的麻麻",http://weibo.com/yy00?refer_flag=1008085010_,2016-08-08 10:56:13,0,0,0
2016-08-02 13:18:22,http://weibo.comhttp://weibo.com/3518824901/E1GsieNPK,a98883ae0fdb0b7095d7d7f916eec0ef,                                                    #台风妮妲# 嗯。我经历了。这是我第二次在深圳遇到台风惹！！ 2深圳·西丽街区                                            ,,"
                        小矮子和他的大冬冬",http://weibo.com/u/3518824901?refer_flag=1008085010_,2016-08-08 10:56:13,0,0,5
2016-08-02 13:17:54,http://weibo.comhttp://weibo.com/1692721383/E1Gs6q46m,b5c5f0fb50c9b1253a33c5781854a5f6,                                                    #台风妮妲#用绳命去上班                                            ,,"
                        以前以后718",http://weibo.com/oliver718?refer_flag=1008085010_,2016-08-08 10:56:13,0, 2,0
2016-08-02 13:17:48,http://weibo.comhttp://weibo.com/2648494271/E1Gs45reV,41bebec9b4c60c054b7f8ff606483725,                                                    #台风妮妲#台风呢？逗我呢吗？                                            ,,"
                        zi吱一声n",http://weibo.com/u/2648494271?refer_flag=1008085010_,2016-08-08 10:56:13,0,0,0
2016-08-02 13:17:24,http://weibo.comhttp://weibo.com/1848524717/E1GrUjo8q,900f1e274784fc74690e8756676c4fc7,                                                    #台风妮妲# 暴风雨中的坚持 2深圳·红树福苑                                            ,http://ww2.sinaimg.cn/orj480/6e2e3fadgw1f6fbrwrdw7j20zk0qoakt.jpg	http://ww1.sinaimg.cn/thumb180/6e2e3fadgw1f6fbrwmshhj20zk0qoqcp.jpg	http://ww2.sinaimg.cn/thumb180/6e2e3fadgw1f6fbvhxbejj20zk0qodse.jpg	http://ww4.sinaimg.cn/thumb180/6e2e3fadgw1f6fbvhiq4qj20zk0qoqen.jpg,"
                        郑洁拦不住",http://weibo.com/u/1848524717?refer_flag=1008085010_,2016-08-08 10:56:13,0, 2,2
2016-08-02 13:16:56,http://weibo.comhttp://weibo.com/5898369086/E1GrIfR9p,c6f0057a1b6434d6efc5947056c986fe,                                                    不宜出行#台风妮妲#                                            ,http://ww3.sinaimg.cn/orj480/006raXfggw1f6fbuq7t06j30hs0vltbg.jpg	http://ww4.sinaimg.cn/orj480/006raXfggw1f6fburfk5wj30hs0vl0uz.jpg,"
                        谦之烊",http://weibo.com/u/5898369086?refer_flag=1008085010_,2016-08-08 10:56:13,0,0,1
2016-08-02 13:15:51,http://weibo.comhttp://weibo.com/1737665233/E1GrhjQOZ,0d7aee242ee50d2747bd5464f8032f6e,                                                    #台风妮妲# 醒睡睡醒 中午出门吃个粥 吃完就暴雨 现在在等公车大雨糊住了眼…………                                            ,http://ww2.sinaimg.cn/orj480/6792aad1gw1f6fb9b0hrqj23402by7wh.jpg	http://ww1.sinaimg.cn/orj480/6792aad1gw1f6fb9e8k18j23402bye81.jpg,"
                        温揉的陈肉包",http://weibo.com/mojopotato?refer_flag=1008085010_,2016-08-08 10:56:13,0, 4,0
2016-08-02 13:14:34,http://weibo.comhttp://weibo.com/5393291680/E1GqKbZvH,bc1d88fbb0d05f72335e5e83dfc1ba5a,                                                    #台风妮妲#怎么大风越狠，我心越荡~~唱<野子>的，台风天有本事出来荡两步？                                            ,,"
                        NAMEKDENDE",http://weibo.com/u/5393291680?refer_flag=1008085010_,2016-08-08 10:56:13,0,0,0
2016-08-02 13:14:11,http://weibo.comhttp://weibo.com/5664637328/E1GqB50X6,ade60661213feefdcc848e73bd1a6dfc,                                                    #台风妮妲#暴雨过后                                            ,http://ww4.sinaimg.cn/thumb180/006bmeWcgw1f6fboepz3mj30qo0zkdnl.jpg	http://ww4.sinaimg.cn/thumb180/006bmeWcgw1f6fbofmp2wj30qo0zkwml.jpg	http://ww4.sinaimg.cn/thumb180/006bmeWcgw1f6fboijw39j30qo0zkgwn.jpg,"
                        vivian亦",http://weibo.com/weyix?refer_flag=1008085010_,2016-08-08 10:56:13,0,0,5
2016-08-02 13:13:21,http://weibo.comhttp://weibo.com/2692096695/E1Gqg6IIN,fd06e08640ae35fc6e22006899c22e53,                                                    #台风妮妲#完美错过中山-                                            ,,"
                        杖许制-",http://weibo.com/u/2692096695?refer_flag=1008085010_,2016-08-08 10:56:13,0,0,0
2016-08-02 13:12:25,http://weibo.comhttp://weibo.com/5190343752/E1GpSrKL6,7e9718b29005439222ce627d39b3f55e,                                                    台风天除了自拍还能干啥#台风妮妲#                                            ,http://ww2.sinaimg.cn/orj480/005Fg9vOgw1f6fbnh6lmnj30ji0je0vo.jpg	http://ww2.sinaimg.cn/orj480/005Fg9vOgw1f6fbnie5b8j30j60jfwgx.jpg,"
                        羅彩榮123",http://weibo.com/u/5190343752?refer_flag=1008085010_,2016-08-08 10:56:13,0,0,5
