发布时间,微博url,微博id,微博内容,图片url,发布者名称,发布者主页url,爬取时间,转发个数,评论个数,点赞个数
2016-04-02 15:58:00,http://weibo.com/2093990164/Dp6OQ6ajV?from=page_1005052093990164_profile&wvr=6&mod=weibotime,60ede49fdf517ab35276642f8459c7f5,"
                                                                                                    G15阳茂高速往海南方向，K3311+790(程村站至织篢站路段)，2016年04月02日 15时30分，主线车流量大，现场交通缓慢。                                            ",,广东高速,http://weibo.com/u/2093990164?refer_flag=1005055013_,2016-08-09 11:38:10,0,0,0
2016-04-02 15:57:32,http://weibo.com/2093990164/Dp6OE02q6?from=page_1005052093990164_profile&wvr=6&mod=weibotime,28b2db32c4b8e3358ccc6c558fb414cd,"
                                                                                                    G15阳茂高速往海南方向，K3318+813（织篢站至新墟站路段），2016年04月02日 15时40分，主线车流量大，现场交通缓慢。                                            ",,广东高速,http://weibo.com/u/2093990164?refer_flag=1005055013_,2016-08-09 11:38:10,0,0,0
2016-04-02 13:53:45,http://weibo.com/2093990164/Dp60pcWIw?from=page_1005052093990164_profile&wvr=6&mod=weibotime,f8b91db543ae05afe462e1b3adf6279a,"
                                                                                                    G80广云高速往广西方向，K086+600(思劳站至云浮东站路段)，2016年04月02日 13时15分，因车流量大，现场交通缓慢。                                            ",,广东高速,http://weibo.com/u/2093990164?refer_flag=1005055013_,2016-08-09 11:38:10,0,0,0
2016-04-02 13:53:21,http://weibo.com/2093990164/Dp60eycEo?from=page_1005052093990164_profile&wvr=6&mod=weibotime,affe06c339e23a6b229146cf637042cf,"
                                                                                                    G15开阳高速往海南方向，K3281+400(开阳白沙站至阳茂程村站路段)，2016年04月02日 12时54分，主线车流量大，现场交通缓慢。                                            ",,广东高速,http://weibo.com/u/2093990164?refer_flag=1005055013_,2016-08-09 11:38:10,0,0,0
2016-04-02 13:53:01,http://weibo.com/2093990164/Dp606hk7z?from=page_1005052093990164_profile&wvr=6&mod=weibotime,bf3778a67dbfe45fade2f7296ddc4ea0,"
                                                                                                    G25惠河高速往江西方向，K3526+000(石坝站至埔前站路段)，2016年04月02日 12时54分，车流量大，现场交通缓慢。                                            ",,广东高速,http://weibo.com/u/2093990164?refer_flag=1005055013_,2016-08-09 11:38:10,0,0,0
2016-04-02 13:52:35,http://weibo.com/2093990164/Dp5ZVotlU?from=page_1005052093990164_profile&wvr=6&mod=weibotime,de6ff24bc0836e42de78a06224131914,"
                                                                                                    G80广肇高速往广西方向，K51+800(莲塘站至马安站路段)，2016年04月02日 12时49分，因车流量增大，现场交通缓慢。                                            ",,广东高速,http://weibo.com/u/2093990164?refer_flag=1005055013_,2016-08-09 11:38:10,0,0,1
2016-04-02 13:52:09,http://weibo.com/2093990164/Dp5ZKoy4H?from=page_1005052093990164_profile&wvr=6&mod=weibotime,9d6cc0a7f68ceaad1ebf80c6ec689d27,"
                                                                                                    G15阳茂高速往海南方向，K3342+450(马踏站至观珠站路段)，2016年04月02日 12时43分，发生一辆面包车翻车事故。13时11分，事故处理完毕，主线车流量大，交通缓慢。                                            ",,广东高速,http://weibo.com/u/2093990164?refer_flag=1005055013_,2016-08-09 11:38:10,0,0,0
2016-04-02 13:51:40,http://weibo.com/2093990164/Dp5ZyinJi?from=page_1005052093990164_profile&wvr=6&mod=weibotime,5e9eb55b365c15ef5507d2a2cec6cd47,"
                                                                                                    G15开阳高速往广州方向，K3168+700(开平站至水口站路段)，2016年04月02日 12时00分，发生一辆小货车翻车事故；13时28分事故处理完毕，现场交通缓慢。                                            ",,广东高速,http://weibo.com/u/2093990164?refer_flag=1005055013_,2016-08-09 11:38:10,0,1,2
2016-04-02 13:51:14,http://weibo.com/2093990164/Dp5Znm0lJ?from=page_1005052093990164_profile&wvr=6&mod=weibotime,8dbc9b0f6bdbf02305b53d18046b33e5,"
                                                                                                    G80广云高速往广西方向，K78+000(思劳站至云浮东站路段)，2016年04月02日 13时20分，因车流量大，现场交通缓慢。                                            ",,广东高速,http://weibo.com/u/2093990164?refer_flag=1005055013_,2016-08-09 11:38:10,0,0,0
2016-04-02 10:52:21,http://weibo.com/2093990164/Dp4OLxCiH?from=page_1005052093990164_profile&wvr=6&mod=weibotime,61d9b8c417a14507f5a1147cb6c0c31d,"
                                                                                                    G15深汕西高速往汕头方向鲘门隧道，K2754(鲘门站至长沙湾站路段)，2016年04月02日 10时40分，因车流量大，现场交通缓慢。                                            ",,广东高速,http://weibo.com/u/2093990164?refer_flag=1005055013_,2016-08-09 11:38:10,0,0,0
2016-04-02 10:52:01,http://weibo.com/2093990164/Dp4ODk00T?from=page_1005052093990164_profile&wvr=6&mod=weibotime,c60e7dafcd0a9b21377614a198f43642,"
                                                                                                    G4W3乐广高速往湖南方向，K261+460（花城站至梯面站路段），2016年04月02日10时38分，主线车流量大，现场交通缓慢。                                            ",,广东高速,http://weibo.com/u/2093990164?refer_flag=1005055013_,2016-08-09 11:38:10,0,0,0
2016-04-02 10:51:42,http://weibo.com/2093990164/Dp4Ovj9Fh?from=page_1005052093990164_profile&wvr=6&mod=weibotime,fa55950ed89173d6870f600fcbf95cbd,"
                                                                                                    G15阳茂高速往海南方向，K3303+300(程村站至织篢站路段)，2016年04月02日 10时37分，主线车流量大，现场交通缓慢。                                            ",,广东高速,http://weibo.com/u/2093990164?refer_flag=1005055013_,2016-08-09 11:38:10,0,0,1
2016-04-02 10:51:21,http://weibo.com/2093990164/Dp4OmrKUz?from=page_1005052093990164_profile&wvr=6&mod=weibotime,7db7483be948190df0a02edb2c0ced49,"
                                                                                                    S43广珠西高速往珠海方向，K27+200（顺德站至容桂站路段），因伸缩缝抢修施工封闭快线、中线，2016年04月02日10时35分车流量大，现场慢线可缓慢通行。                                            ",,广东高速,http://weibo.com/u/2093990164?refer_flag=1005055013_,2016-08-09 11:38:10,0,0,1
2016-04-02 10:21:43,http://weibo.com/2093990164/Dp4CkASpy?from=page_1005052093990164_profile&wvr=6&mod=weibotime,9940e5b1496a8999190b0567a4d96c69,"
                                                                                                    G9411虎门大桥往广深高速方向，K41+000(南沙B站至威远站路段)，2016年04月02日 10时15分，因车流量大，现场交通缓慢。                                            ",,广东高速,http://weibo.com/u/2093990164?refer_flag=1005055013_,2016-08-09 11:38:10,0,0,1
2016-04-02 10:21:24,http://weibo.com/2093990164/Dp4CcCPHW?from=page_1005052093990164_profile&wvr=6&mod=weibotime,932286c23f24783adba31c24ed3445d6,"
                                                                                                    S15广佛高速往广州方向，K33+000（广佛泌冲站至北环广清站路段）受北环高速广清路段车流大影响，2016年04月02日10时10分，现场交通缓慢。                                            ",,广东高速,http://weibo.com/u/2093990164?refer_flag=1005055013_,2016-08-09 11:38:10,0,0,1
2016-04-02 10:21:03,http://weibo.com/2093990164/Dp4C47cig?from=page_1005052093990164_profile&wvr=6&mod=weibotime,fa494cca7e52662696c79337f3f10c22,"
                                                                                                    S32西部沿海高速往开阳高速方向，K162（三山站至雅韶站路段），2016年04月02日10时07分，主线车流量大，交通缓慢。                                            ",,广东高速,http://weibo.com/u/2093990164?refer_flag=1005055013_,2016-08-09 11:38:10,0,0,1
