发布时间,微博url,微博id,微博内容,图片url,发布者名称,发布者主页url,爬取时间,转发个数,评论个数,点赞个数
2016-06-21 14:18:07,http://weibo.com/2015316631/DBgm10PFj?from=page_1001062015316631_profile&wvr=6&mod=weibotime,e0e04052856763897c8117ca0ef64e7f,"
                                                                                                    嗯，老大在这@中国天气 //@广州天气: 上头有人啊！@广东天气//@惠州天气: #随手拍惠州蓝# 我不跑，我有人！@汕尾天气 @东莞天气 //@深圳天气: #天气实景随手拍# 你别跑，我去叫人！@广州天气                                             
                                                                                                    #随手拍惠州蓝# 惠州蓝第二波。@深圳天气 老深，请看本博的眼神（图5）                                                            ",http://ww4.sinaimg.cn/thumb180/8862a55agw1f52oew5809j20j60eetbi.jpg	http://ww1.sinaimg.cn/thumb180/8862a55agw1f52oexlmd5j20j60ee41o.jpg	http://ww3.sinaimg.cn/thumb180/8862a55agw1f52oez76k9j20j60eeq76.jpg	http://ww2.sinaimg.cn/thumb180/8862a55agw1f52oeuwkcij20j60eedig.jpg	http://ww4.sinaimg.cn/thumb180/8862a55agw1f52of5othmj21kw16oq8o.jpg	http://ww4.sinaimg.cn/thumb180/8862a55agw1f52of0avlmj20zk0qutay.jpg	http://ww4.sinaimg.cn/thumb180/8862a55agw1f52of1c2d0j20zk0zkdm2.jpg	http://ww4.sinaimg.cn/thumb180/8862a55agw1f52of2lu0sj20zk0zkdit.jpg	http://ww2.sinaimg.cn/thumb180/8862a55agw1f52of3g960j20c80gbdgp.jpg,广东天气,http://weibo.com/910620121?refer_flag=1005055013_,2016-08-14 08:07:09,84,24,10
2016-06-21 12:44:53,http://weibo.com/2015316631/DBfKavxxP?from=page_1001062015316631_profile&wvr=6&mod=weibotime,98e95f841b4a8264004f2162c06583d5,"
                                                                                                    回复@一坨胖达:“体感温度”就是人主观感受到的温度，每个人的耐热程度不同，体感温度自然有别。影响体感温度的重要气象因素之一就是相对湿度，湿度越大，体感温度和实际温度差异越大；气温越高，湿度对体感温度影响越大。 //@一坨胖达:所以这是什么意思？                                            
                                                                                                    气温、相对湿度与体感温度三者间究竟都有啥关系？一张图让你读懂它！请戳~                                                            ",,广东天气,http://weibo.com/910620121?refer_flag=1005055013_,2016-08-14 08:07:09,9,5,9
2016-06-21 11:38:08,http://weibo.com/2015316631/DBfj4E5kl?from=page_1001062015316631_profile&wvr=6&mod=weibotime,c7285763dba7dfc1d4658dd70047a366,"
                                                                                                    局地的小浪花，飘荡在广东沿海~                                            ",,广东天气,http://weibo.com/910620121?refer_flag=1005055013_,2016-08-14 08:07:09,3,8,10
2016-06-21 10:40:31,http://weibo.com/2015316631/DBeVHdROc?from=page_1001062015316631_profile&wvr=6&mod=weibotime,cd3e24f2c14d4fb99549f4230ffe4361,"
                                                                                                    【天气炎热 注意防晒】预计，未来三天我省大部分市县晴到多云，最高气温介于34～36℃之间，少数市县37℃左右。天气炎热，紫外线强烈，请注意做好防暑防晒措施；另外，局地仍有雷阵雨突击，需防御局地雷电。                                            ",,广东天气,http://weibo.com/910620121?refer_flag=1005055013_,2016-08-14 08:07:09,5,2,5
2016-06-21 10:31:36,http://weibo.com/2015316631/DBeS4kYHO?from=page_1001062015316631_profile&wvr=6&mod=weibotime,895e94ede51f7d672e1be6f752bc6dde,"
                                                                                                    【热！热！热！】截至10时30分，已有91个市县发布高温黄色预警！                                            ",http://ww4.sinaimg.cn/orj480/781f4a97gw1f52n26rfc9j20ww0kutgb.jpg	http://ww4.sinaimg.cn/orj480/781f4a97gw1f52n28woa7j205k05kt8s.jpg,广东天气,http://weibo.com/910620121?refer_flag=1005055013_,2016-08-14 08:07:09,4,14,6
2016-06-21 10:16:45,http://weibo.com/2015316631/DBeM2yiY5?from=page_1001062015316631_profile&wvr=6&mod=weibotime,37adb690a90bf3806d17b34854cbe3c5,"
                                                                                                    气温、相对湿度与体感温度三者间究竟都有啥关系？一张图让你读懂它！请戳~                                            ",,广东天气,http://weibo.com/910620121?refer_flag=1005055013_,2016-08-14 08:07:09,34,22,8
2016-06-21 08:58:13,http://weibo.com/2015316631/DBegajaOa?from=page_1001062015316631_profile&wvr=6&mod=weibotime,7a1027a588d7fedf93fa5d23702faf31,"
                                                                                                    翘着二郎腿叹空调~~~                                            
                                                                                                    【今天6时34分，#夏至#】夏至是北半球一年中白昼最长的一天，从这天起，我国进入最热的60天。高温、高湿天气容易晒伤和中暑，要尽量避免午后高温时段外出。夏至日，民间有""吃过夏至面，一天短一线""说法；广东、广西、云南等北回归线附近居民可目睹""立竿无影""奇观。最热模式开启，你的镇暑之宝是什么？                                                            ",http://ww2.sinaimg.cn/thumb180/9e5389bbjw1f5237bzf3vj20dw0dw0vo.jpg	http://ww4.sinaimg.cn/thumb180/9e5389bbjw1f5237cn9fpj20dw0dwq53.jpg	http://ww1.sinaimg.cn/thumb180/9e5389bbjw1f5237d91cbj20dw0dwju8.jpg	http://ww1.sinaimg.cn/thumb180/9e5389bbjw1f5237e7d36j20dw0dwjtv.jpg	http://ww4.sinaimg.cn/thumb180/9e5389bbjw1f5237emt0ej20dw0dw40w.jpg	http://ww1.sinaimg.cn/thumb180/9e5389bbjw1f5237fafu3j20dw0dwgof.jpg	http://ww2.sinaimg.cn/thumb180/9e5389bbjw1f5237g1fwej20dw0dw76v.jpg	http://ww2.sinaimg.cn/thumb180/9e5389bbjw1f5237gjwyhj20dw0dwwgr.jpg	http://ww3.sinaimg.cn/thumb180/9e5389bbjw1f5237hheemj20dw0dw77b.jpg,广东天气,http://weibo.com/910620121?refer_flag=1005055013_,2016-08-14 08:07:09,9,3,3
2016-06-21 08:41:22,http://weibo.com/2015316631/DBe9kh1D3?from=page_1001062015316631_profile&wvr=6&mod=weibotime,7957e90090aefca1a7f6041a08cbda53,"
                                                                                                    【广东城市天气】今天（21日），广东大部晴到多云，局部有（雷）阵雨。粤西、珠江三角洲和粤北的部分市县有35℃及以上的高温。天气炎热，紫外线强，注意防暑防晒哦~                                            ",,广东天气,http://weibo.com/910620121?refer_flag=1005055013_,2016-08-14 08:07:09,6,0,8
2016-06-20 20:17:45,http://weibo.com/2015316631/DB9hutrBi?from=page_1001062015316631_profile&wvr=6&mod=weibotime,a75f2852f7f505d1bd1c12b7b2cc9480,"
                                                                                                    这个时间点，大部还是接近30℃，热？但夜色还是很惊艳的，戳图2，看小编独家摄影PS：局部有雷雨，潮州暴雨黄色预警正生效，注意防御。                                            ",http://ww1.sinaimg.cn/orj480/781f4a97gw1f51y8qkglsj20dw0abgms.jpg	http://ww4.sinaimg.cn/orj480/781f4a97gw1f51ybk2wg1j20qo0k0jtl.jpg	http://ww4.sinaimg.cn/thumb180/781f4a97gw1f51y8siaywj20oa0jpwfu.jpg	http://ww4.sinaimg.cn/thumb180/781f4a97gw1f51y8r7fshj20xe0kzmz2.jpg	http://ww3.sinaimg.cn/thumb180/781f4a97gw1f51y8rx4bfj20ul0j9adh.jpg,广东天气,http://weibo.com/910620121?refer_flag=1005055013_,2016-08-14 08:07:09,1,8,7
2016-06-20 20:03:02,http://weibo.com/2015316631/DB9bwgJI6?from=page_1001062015316631_profile&wvr=6&mod=weibotime,a3b5941f0d38361b95e1bdf319b90289,"
                                                                                                    烤红了一片天                                            
                                                                                                    日落西关@广州日报摄影部 @拍好广州 @广州实景 @广东天气 @广州天气 2广州·西关                                                            ",http://ww4.sinaimg.cn/orj480/c0aa89d2gw1f51wsa02zpj20qo0zq44g.jpg	http://ww3.sinaimg.cn/thumb180/c0aa89d2gw1f51wsblm3lj20qo0zqafz.jpg	http://ww4.sinaimg.cn/thumb180/c0aa89d2gw1f51wscvdisj20zq0qo42j.jpg	http://ww2.sinaimg.cn/thumb180/c0aa89d2gw1f51wsdytxzj20zq0qoq6v.jpg	http://ww3.sinaimg.cn/thumb180/c0aa89d2gw1f51wsh1plsj20zq0qodkp.jpg	http://ww1.sinaimg.cn/thumb180/c0aa89d2gw1f51wsilt6qj20zq0qo0xy.jpg,广东天气,http://weibo.com/910620121?refer_flag=1005055013_,2016-08-14 08:07:09,4,1,22
