发布时间,微博url,微博id,微博内容,图片url,发布者名称,发布者主页url,爬取时间,转发个数,评论个数,点赞个数
2016-02-10 16:43:49,http://weibo.com/2093990164/DhcTBzsle?from=page_1005052093990164_profile&wvr=6&mod=weibotime,b75eba6f2f41ec2b03c60145a84d77c6,"
                                                                                                    G25河龙高速往粤赣高速方向，K3469+500(黄田站至义合站路段)，2016年02月10日 16时28分，车流量大，现场交通缓慢。                                            ",,广东高速,http://weibo.com/u/2093990164?refer_flag=1005055013_,2016-08-09 11:40:27,0,0,0
2016-02-10 16:41:56,http://weibo.com/2093990164/DhcSQlNcQ?from=page_1005052093990164_profile&wvr=6&mod=weibotime,5a001123042b470b2aaf43252d16ce81,"
                                                                                                    G25惠河高速往深圳方向，K3550+000(杨村站至泰美站路段)，2016年02月10日 16时30分，车流量大，现场交通缓慢。                                            ",,广东高速,http://weibo.com/u/2093990164?refer_flag=1005055013_,2016-08-09 11:40:27,0,0,0
2016-02-10 16:03:03,http://weibo.com/2093990164/DhcD3DzqU?from=page_1005052093990164_profile&wvr=6&mod=weibotime,abf04fb9287ed11dc63482e0ee72846a,"
                                                                                                    G15开阳高速往海南方向，K3273+400(阳江站至白沙站路段)，2016年02月10日 15时41分，主线车流量大，现场交通缓慢。                                            ",,广东高速,http://weibo.com/u/2093990164?refer_flag=1005055013_,2016-08-09 11:40:27,0,1,0
2016-02-10 16:02:32,http://weibo.com/2093990164/DhcCQEzsE?from=page_1005052093990164_profile&wvr=6&mod=weibotime,5acc1d0913126c48e4e0a50dacade53a,"
                                                                                                    G15开阳高速往广州方向，K3273+400(白沙站至阳江站路段)，2016年02月10日 15时46分，主线车流量大，现场交通缓慢。                                            ",,广东高速,http://weibo.com/u/2093990164?refer_flag=1005055013_,2016-08-09 11:40:27,0,0,0
2016-02-10 16:02:14,http://weibo.com/2093990164/DhcCJgQ6z?from=page_1005052093990164_profile&wvr=6&mod=weibotime,f2afc9f0249bedc42d61fce4eddc732e,"
                                                                                                    G9411虎门大桥往广深高速方向，K41+000(南沙B站至威远站路段)，2016年02月10日 15时46分，因车流量大，现场交通缓慢。                                            ",,广东高速,http://weibo.com/u/2093990164?refer_flag=1005055013_,2016-08-09 11:40:27,0,0,2
2016-02-10 16:01:54,http://weibo.com/2093990164/DhcCADKlN?from=page_1005052093990164_profile&wvr=6&mod=weibotime,eb33e4fa3edf1acd129e2b6a9d519c8e,"
                                                                                                    G15阳茂高速往广州方向，K3284+839(阳茂程村站至开阳白沙站路段)，2016年02月10日 15时51分，主线车流量大，现场交通缓慢。                                            ",,广东高速,http://weibo.com/u/2093990164?refer_flag=1005055013_,2016-08-09 11:40:27,0,0,0
2016-02-10 15:53:40,http://weibo.com/2093990164/Dhczfxta7?from=page_1005052093990164_profile&wvr=6&mod=weibotime,b708ff034b80c706aa9d110d42da4fc1,"
                                                                                                    谨慎驾驶，注意观察。                                            
                                                                                                    @深圳交警 @陆丰交警 @汕尾交警 @广州交警 G15沈海高速东行往福州方向，出陆丰服务区500米处，怀疑有人故意放了好多块扎了钉子的木板，如图所示。博主本人就中招了。简直就是蓄意谋杀。                                                            ",http://ww2.sinaimg.cn/orj480/006lnVEAgw1f0ua1ujva0j30hs0vlgv0.jpg	http://ww2.sinaimg.cn/thumb180/006lnVEAgw1f0ua1ysf93j30vl0hs0uz.jpg	http://ww2.sinaimg.cn/thumb180/006lnVEAgw1f0ua22rb8uj30vl0hsmze.jpg	http://ww4.sinaimg.cn/thumb180/006lnVEAgw1f0ua3yihknj30hs0np0uc.jpg,广东高速,http://weibo.com/u/2093990164?refer_flag=1005055013_,2016-08-09 11:40:27,1,1,1
2016-02-10 15:46:52,http://weibo.com/2093990164/DhcwuqCh5?from=page_1005052093990164_profile&wvr=6&mod=weibotime,b11f2fb3d01384a39b8262413d5b2e2a,"
                                                                                                    G25粤赣高速往深圳方向，K3480+000(灯塔站至东源站路段)，2016年02月10日 15时33分，车流量大，现场交通缓慢。                                            ",,广东高速,http://weibo.com/u/2093990164?refer_flag=1005055013_,2016-08-09 11:40:27,0,0,0
2016-02-10 15:46:03,http://weibo.com/2093990164/Dhcwa5rUP?from=page_1005052093990164_profile&wvr=6&mod=weibotime,d98aa420dafba7cb7e78cd92cc8df897,"
                                                                                                    G107广清高速往广州方向，K18+500(神山站至聚龙站路段)，2016年02月10日 15时01分，因车流增大，现场交通缓慢。                                            ",,广东高速,http://weibo.com/u/2093990164?refer_flag=1005055013_,2016-08-09 11:40:27,0,0,0
2016-02-10 15:45:41,http://weibo.com/2093990164/Dhcw0Afyi?from=page_1005052093990164_profile&wvr=6&mod=weibotime,b520e2c62b2b92647ae1135143dfa737,"
                                                                                                    G15深汕东高速往深圳方向，K2697(深汕东霞湖站至深汕西埔边站路段)，2016年02月10日15时06分，车流量较大，现场行车缓慢。                                            ",,广东高速,http://weibo.com/u/2093990164?refer_flag=1005055013_,2016-08-09 11:40:27,0,0,0
