发布时间,微博url,微博id,微博内容,图片url,发布者名称,发布者主页url,爬取时间,转发个数,评论个数,点赞个数
2016-08-02 15:24:55,http://weibo.comhttp://weibo.com/1842537562/E1HhFoGU8,f34d5697d984e1c7b61f95b780c9827f,                                                    整个佛山到处一片安静，停工、停业、停市、停课、停运#台风妮妲# 2佛山·乐从镇                                            ,,"
                        茕茕娜娜",http://weibo.com/u/1842537562?refer_flag=1008085010_,2016-08-08 10:50:36,0,0,1
2016-08-02 15:24:36,http://weibo.comhttp://weibo.com/2126166230/E1HhxozLz,2bdc4cd416672d18278abf92a1ff7ef2,                                                    #台风妮妲# 雨停了风小了，出门看看，小区内倒了好多树，我家门口就倒了两棵，保安园艺工作人员都在砍树，解救被压的车，而我的院子门口，有种想哭的冲动，一片狼藉，不知道从何下手，我的花花                                            ,http://ww3.sinaimg.cn/orj480/7ebab8d6gw1f6fffzz6yzj20qo0zk7nm.jpg	http://ww2.sinaimg.cn/thumb180/7ebab8d6gw1f6fffyobg0j20qo0zkaoz.jpg	http://ww2.sinaimg.cn/thumb180/7ebab8d6gw1f6ffg0zrhij20qo0zkwqk.jpg	http://ww4.sinaimg.cn/thumb180/7ebab8d6gw1f6ffg1iej3j20qo0zk138.jpg,"
                        蓝雪儿小院",http://weibo.com/u/2126166230?refer_flag=1008085010_,2016-08-08 10:50:36,0, 7,0
2016-08-02 15:23:34,http://weibo.comhttp://weibo.com/1777455100/E1Hh77UYn,2fadc56aea471e1d73fbad32c773c6d1,                                                    #台风妮妲# 颱風過後                                            ,http://ww3.sinaimg.cn/thumb180/69f1cffcjw1f6ffj21vs1j20qo0qonab.jpg	http://ww3.sinaimg.cn/thumb180/69f1cffcjw1f6ffj4nckdj20qo0qogv9.jpg	http://ww1.sinaimg.cn/thumb180/69f1cffcjw1f6ffizxhxej20zm0qo11g.jpg,"
                        711_771",http://weibo.com/huangyvette?refer_flag=1008085010_,2016-08-08 10:50:36,0,0,0
2016-08-02 15:23:31,http://weibo.comhttp://weibo.com/1305362851/E1Hh5DKUa,7e2cbf7986eed28f6508d8988937e4b8,                                                    她来了，她走了…#台风妮妲# L秒拍视频 .                                            ,,"
                        车瑞茜",http://weibo.com/zoespace?refer_flag=1008085010_,2016-08-08 10:50:36,0, 2,2
2016-08-02 15:21:06,http://weibo.comhttp://weibo.com/2269730923/E1Hg75iSB,7ad1bc426592134a7994a6699e850a0e,                                                    #台风妮妲# 终于来了，再不来就要热死了啊。                                            ,,"
                        还是那个羔羊",http://weibo.com/u/2269730923?refer_flag=1008085010_,2016-08-08 10:50:36,0,0,1
2016-08-02 15:20:45,http://weibo.comhttp://weibo.com/1930316185/E1HfY9bCB,e122172c7e3a0bfb2e0c63f4c157eb69,                                                    #台风妮妲#这会感受到台风和大雨了，难道还有第二场? 想问老板明天还放假不? O网页链接                                            ,,"
                        靜三胖是肥肥",http://weibo.com/u/1930316185?refer_flag=1008085010_,2016-08-08 10:50:36,0,0,1
2016-08-02 15:19:32,http://weibo.comhttp://weibo.com/5840522564/E1Hftq28m,68cb1a5d09be6686b896b5a25a27f296,                                                    听说有#台风妮妲# ，好怕怕，好怕别人都被封刮走了，而我还在原地，会不会好尴尬啊！                                            ,,"
                        予凤烛台",http://weibo.com/yufengcraft?refer_flag=1008085010_,2016-08-08 10:50:36,0,0,0
2016-08-02 15:18:40,http://weibo.comhttp://weibo.com/2475370405/E1Hf8cCy3,4cc2b55d7537266e099ea9463492c451,                                                    #台风妮妲# 妮妲，恰似你的温柔… 2深圳·科技园                                            ,http://ww3.sinaimg.cn/orj480/938b27a5gw1f6ffdgjc8mj20qo0zk15d.jpg	http://ww4.sinaimg.cn/thumb180/938b27a5gw1f6ffdh8c5bj20zk0qo7gt.jpg	http://ww2.sinaimg.cn/thumb180/938b27a5gw1f6ffdhptpij20qo0zkwts.jpg	http://ww1.sinaimg.cn/thumb180/938b27a5gw1f6ffdihiyxj20qo0zkn9d.jpg,"
                        牧丨鱼",http://weibo.com/u/2475370405?refer_flag=1008085010_,2016-08-08 10:50:36,0, 2,0
2016-08-02 15:16:06,http://weibo.comhttp://weibo.com/3197650355/E1He5bEn8,14c7cb48ae27284ba56fe795849991fa,                                                    #台风妮妲来了##台风妮妲#我能想到最浪漫的事 就是和你一起在台风中放风筝@追风少年刘全有                                            ,http://ww2.sinaimg.cn/orj480/be9845b3gw1f6ffaifkilj20b20b73yv.jpg	http://ww4.sinaimg.cn/thumb180/be9845b3gw1f6ffaiyzilj20qo1bejwo.jpg	http://ww1.sinaimg.cn/thumb180/be9845b3gw1f6ffalbhz2j21be0qo79r.jpg	http://ww1.sinaimg.cn/thumb180/be9845b3gw1f6ffalhecfj20qo1bedlj.jpg	http://ww2.sinaimg.cn/thumb180/be9845b3gw1f6ffam0hdcj20qo1beq8n.jpg	http://ww1.sinaimg.cn/thumb180/be9845b3gw1f6ffan24onj20qo1be10y.jpg,"
                        一个过气但努力着的网红",http://weibo.com/u/3197650355?refer_flag=1008085010_,2016-08-08 10:50:36,0,0,2
2016-08-02 15:13:51,http://weibo.comhttp://weibo.com/5666483355/E1Hdb18MZ,8310c21d32208daadf3ccf00f513936f,                                                    “直击台风妮妲 汽车被吹倒着跑” #台风妮妲# 分享自秒拍用户 @朝五晚九主题曲 的作品，一起来看~(使用#秒拍#录制) L秒拍视频                                            ,,"
                        Belle林芬欣",http://weibo.com/u/5666483355?refer_flag=1008085010_,2016-08-08 10:50:36,0,0,0
