发布时间,微博url,微博id,微博内容,图片url,发布者名称,发布者主页url,爬取时间,转发个数,评论个数,点赞个数
2016-04-04 22:40:01,http://weibo.com/2093990164/Dpsj0gQAU?from=page_1005052093990164_profile&wvr=6&mod=weibotime,4a19d9f9fa85f358e8b52534fd6fecca,"
                                                                                                    G15深汕西高速往深圳方向，K2723(深汕东霞湖站至深汕西埔边站路段)，2016年04月04日 22时30分，发生货车翻车事故，因车流量大，现场交通缓慢，建议绕行。                                            ",,广东高速,http://weibo.com/u/2093990164?refer_flag=1005055013_,2016-08-09 11:37:39,0,0,0
2016-04-04 22:35:31,http://weibo.com/2093990164/DpshbqocE?from=page_1005052093990164_profile&wvr=6&mod=weibotime,b20f79d318edcb4602ee8699c6ff5989,"
                                                                                                    G15深汕西高速往深圳方向，K2708(深汕东霞湖站至深汕西埔边站路段)，2016年04月04日 22时20分，因车流量大，现场交通缓慢。                                            ",,广东高速,http://weibo.com/u/2093990164?refer_flag=1005055013_,2016-08-09 11:37:39,0,0,0
2016-04-04 22:28:04,http://weibo.com/2093990164/Dpse9sA1w?from=page_1005052093990164_profile&wvr=6&mod=weibotime,4d80700e41c730ff20aab0bbc21cc975,"
                                                                                                    G15深汕西高速路况信息：2016年4月4日 22:01  往深圳方向车流较大，其中：K2716-K2720(深汕东霞湖至深汕西埔边)、K2736-K2740（埔边至长沙湾）、K2745-K2750(长沙湾至鲘门)、K2761-K2764（鲘门至白云仔）、K2780-K2785(白云仔至白云）、K2848-K2851(深汕西坑梓至惠盐深圳龙岗)路段车流相对密集。                                            ",,广东高速,http://weibo.com/u/2093990164?refer_flag=1005055013_,2016-08-09 11:37:39,0,0,0
2016-04-04 22:26:01,http://weibo.com/2093990164/Dpsdk2lOg?from=page_1005052093990164_profile&wvr=6&mod=weibotime,917b56d94d000aa3400868b1291e62db,"
                                                                                                    S14揭博高速往博罗方向，K194+000(九和站至蓝塘站路段)，2016年04月04日 21时54分，因车流量大事件，现场交通缓慢。                                            ",,广东高速,http://weibo.com/u/2093990164?refer_flag=1005055013_,2016-08-09 11:37:39,0,1,0
2016-04-04 22:25:33,http://weibo.com/2093990164/Dpsd8eqlI?from=page_1005052093990164_profile&wvr=6&mod=weibotime,8b3bb957bd37b8a3e5b3f32d36351a44,"
                                                                                                    G55广贺高速往广佛高速方向，K2662+618(黄田站至四会西站路段)，2016年04月04日 21时29分，发生小轿车自燃事故，现场主车道和慢车道可缓慢通行；21时54分事故处理完毕，现场交通缓慢。                                            ",,广东高速,http://weibo.com/u/2093990164?refer_flag=1005055013_,2016-08-09 11:37:39,0,0,0
2016-04-04 22:25:15,http://weibo.com/2093990164/Dpsd0x7CB?from=page_1005052093990164_profile&wvr=6&mod=weibotime,12f38bad1a3f3c8022027a2fb8ae6f84,"
                                                                                                    G4广深高速往深圳方向，K2230+000(五点梅立交至长安站路段)，2016年04月04日 20时42分，四辆小车追尾，封闭左车道，22时0分事故处理完毕，现场交通缓慢。                                            ",,广东高速,http://weibo.com/u/2093990164?refer_flag=1005055013_,2016-08-09 11:37:39,0,0,0
2016-04-04 22:24:51,http://weibo.com/2093990164/DpscQwgqV?from=page_1005052093990164_profile&wvr=6&mod=weibotime,956d95843b136f83a4860fe6da516c75,"
                                                                                                    7座以下小车免费免费结束时间为今晚24:00，因车流量大，存在不可预见因素，请欲享受免费优惠的车友预足时间，在23:30前提前出高速，避免因扎堆拥堵而错过免费时间。同时提醒各车友，切勿因抢免费而超速行驶，免费事小，安全事大！                                            ",,广东高速,http://weibo.com/u/2093990164?refer_flag=1005055013_,2016-08-09 11:37:39,0,0,0
2016-04-04 20:51:52,http://weibo.com/2093990164/DprB764Mo?from=page_1005052093990164_profile&wvr=6&mod=weibotime,2bfebd84981d1e33df52fc24103580e2,"
                                                                                                    S51阳阳高速双向，2016年04月04日 20时25分，受地方路“雅白线”车流拥堵影响，平冈站出口广场车流量大，现场交通缓慢。                                            ",,广东高速,http://weibo.com/u/2093990164?refer_flag=1005055013_,2016-08-09 11:37:39,0,0,0
2016-04-04 20:51:35,http://weibo.com/2093990164/DprB02CUH?from=page_1005052093990164_profile&wvr=6&mod=weibotime,8ebc88ada6c6a50df68e82e804efb9e7,"
                                                                                                    G4W3乐广高速往广州方向，K202+400黎溪服务区(连江口站至黎溪站路段)，2016年04月4日20时25分，因服务区车位已饱和，黎溪服务区往广州方向入口匝道临时封闭，加油、休息车辆可提前在英红服务区或就近出站。                                            ",,广东高速,http://weibo.com/u/2093990164?refer_flag=1005055013_,2016-08-09 11:37:39,0,0,0
2016-04-04 20:51:18,http://weibo.com/2093990164/DprASi9ra?from=page_1005052093990164_profile&wvr=6&mod=weibotime,c687c190a4d5da344c898352a11267e0,"
                                                                                                    G55广贺高速往广佛高速方向，K2581+550(二广怀集西站至怀集南站路段)，2016年04月04日 20时19分，往广佛高速方向车流增大，导致现场行车缓慢。                                            ",,广东高速,http://weibo.com/u/2093990164?refer_flag=1005055013_,2016-08-09 11:37:39,0,0,0
