发布时间,微博url,微博id,微博内容,图片url,发布者名称,发布者主页url,爬取时间,转发个数,评论个数,点赞个数
2016-06-15 11:33:57,http://weibo.com/2015316631/DAkIoAzKt?from=page_1001062015316631_profile&wvr=6&mod=weibotime,e77c9ae0d0b098972645bc1ad725418a,"
                                                                                                    【15日午后-16日强降雨再次来袭，17日后雨势减弱】15日，粤北市县阵雨转暴雨到大暴雨，珠三角和云浮、茂名的北部市县阵雨转暴雨局部大暴雨，其余市县阵雨转大雨局部暴雨。16日珠三角、粤东市县、梅州、河源暴雨局部大暴雨，其余市县大雨局部暴雨。17日起全省雨势减弱，18-19日我省大部多云转晴热为主。                                            ",,广东天气,http://weibo.com/910620121?refer_flag=1005055013_,2016-08-14 08:07:30,7,5,7
2016-06-15 11:26:59,http://weibo.com/2015316631/DAkFzooFT?from=page_1001062015316631_profile&wvr=6&mod=weibotime,8eeaa540b699eada724f7245f5eb4279,"
                                                                                                    【广东15-16日强降雨再度来袭】好料来啦！最新天气资讯、各地实景天气、广东暴雨停课须知......点击 O网页链接 进入#广东暴雨直播#专题查看更多详情。                                            ",,广东天气,http://weibo.com/910620121?refer_flag=1005055013_,2016-08-14 08:07:30,2,1,2
2016-06-15 10:17:58,http://weibo.com/2015316631/DAkdyvx7X?from=page_1001062015316631_profile&wvr=6&mod=weibotime,cf83ef54ed7ab85215801bb05f451f39,"
                                                                                                    【7日美白食谱夏季吃出白嫩皮肤】爱美是女孩子的天性，拥有白皙的皮肤是每个女孩子梦寐以求的事，但是夏天强烈的紫外线将原本白皙的皮肤变得黝黑，你是不是也有这样的烦恼呢？如果你是黑皮女，不用伤心烦恼，下面这个7日美白食谱绝对可以让你快速变身白雪公主。                                            ",,广东天气,http://weibo.com/910620121?refer_flag=1005055013_,2016-08-14 08:07:30,30,3,18
2016-06-15 09:11:53,http://weibo.com/2015316631/DAjMJsNdZ?from=page_1001062015316631_profile&wvr=6&mod=weibotime,f5cc61a07244b752476648005565ead0,"
                                                                                                    【广东城市天气】今天，粤北、珠三角和云浮、茂名的北部市县阵雨转暴雨局部大暴雨，其余市县有中雨到大雨局部暴雨。                                            ",,广东天气,http://weibo.com/910620121?refer_flag=1005055013_,2016-08-14 08:07:30,10,8,6
2016-06-14 19:58:35,http://weibo.com/2015316631/DAeAJr3DS?from=page_1001062015316631_profile&wvr=6&mod=weibotime,189f8271aeac5fbdfcda6a742eb132d6,"
                                                                                                    现仍有一强回波停留在我省中部，受其影响，花都、从化、龙门发布暴雨橙色预警信号，另三水、增城、白云生效暴雨黄色预警。                                            ",http://ww1.sinaimg.cn/thumb180/781f4a97gw1f4v042rrf1j20mg0f544m.jpg	http://ww3.sinaimg.cn/thumb180/781f4a97gw1f4v043px4cj20x10kwq7y.jpg	http://ww1.sinaimg.cn/thumb180/781f4a97gw1f4v044nffsj20wv0kv79m.jpg,广东天气,http://weibo.com/910620121?refer_flag=1005055013_,2016-08-14 08:07:30,3,4,5
2016-06-14 19:47:44,http://weibo.com/2015316631/DAewkpd9H?from=page_1001062015316631_profile&wvr=6&mod=weibotime,fa29d682c85be048777208958beb7fea,"
                                                                                                    可以有，得试试！                                            
                                                                                                    #生活经#【适合夏天吃的爽口小菜】天儿太热，不想开火，就凉拌吧！马起来~via.实用技能酱                                                            ",http://ww2.sinaimg.cn/thumb180/6a5ce645jw1f4uxzgl96uj20c80ee40j.jpg	http://ww4.sinaimg.cn/thumb180/6a5ce645jw1f4uxzgl8zoj20c80e040w.jpg	http://ww4.sinaimg.cn/thumb180/6a5ce645jw1f4uxzgtma3j20c80e0jtb.jpg	http://ww3.sinaimg.cn/thumb180/6a5ce645jw1f4uxzh7hsnj20c80ew766.jpg	http://ww2.sinaimg.cn/thumb180/6a5ce645jw1f4uxzhhrfqj20c80ei40v.jpg	http://ww3.sinaimg.cn/thumb180/6a5ce645jw1f4uxzhkazdj20c80d4dhj.jpg	http://ww1.sinaimg.cn/thumb180/6a5ce645jw1f4uxzhnndoj20c80eqgnm.jpg	http://ww3.sinaimg.cn/thumb180/6a5ce645jw1f4uxzi0eiuj20c80dudih.jpg	http://ww4.sinaimg.cn/thumb180/6a5ce645jw1f4uxzi7mdoj20c80eeq52.jpg,广东天气,http://weibo.com/910620121?refer_flag=1005055013_,2016-08-14 08:07:30,31,4,6
2016-06-14 17:37:00,http://weibo.com/2015316631/DAdFgq5cC?from=page_1001062015316631_profile&wvr=6&mod=weibotime,08e657ee6b898d39e87ada8e60663755,"
                                                                                                    【夏季9招防湿气入体】夏天体内湿气重，容易觉得困倦、身体四肢沉重、没有食欲等问题。因此，防“湿”是关键，防止湿气入体，可以从日常饮食及生活习惯入手。下面小编支9招，让湿气远离我们健康的身体。（更多天气资讯可拨打“中国气象热线400-6000-121”。）                                            ",,广东天气,http://weibo.com/910620121?refer_flag=1005055013_,2016-08-14 08:07:30,17,6,14
2016-06-14 16:43:32,http://weibo.com/2015316631/DAdjziKYG?from=page_1001062015316631_profile&wvr=6&mod=weibotime,f79f41125a857d0347af9fd13aa5c9cc,"
                                                                                                    【近来为何强降雨频发？】广东前汛期通常有一个降水量较集中的时期，常出现连续几天大雨、暴雨甚至大暴雨和特大暴雨。由于时值龙舟竞渡之时，民间称为“龙舟水”。为便于统计，“龙舟水”一般指5月21日至6月20日的降水，而这段时间往往也是前汛期降水最集中、最密集的时段。                                            ",,广东天气,http://weibo.com/910620121?refer_flag=1005055013_,2016-08-14 08:07:30,4,7,8
2016-06-14 16:31:00,http://weibo.com/2015316631/DAdetpoJY?from=page_1001062015316631_profile&wvr=6&mod=weibotime,956decf01734b8eae0fc932977ca6744,"
                                                                                                    下雨天，莫让心情“发霉”！可通过营造舒适的环境，放一些自己喜欢的音乐、穿上明亮色彩的衣服、看本好书等方式来调节哦~                                            ",,广东天气,http://weibo.com/910620121?refer_flag=1005055013_,2016-08-14 08:07:30,0,2,5
2016-06-14 16:22:13,http://weibo.com/2015316631/DAdaUoRDo?from=page_1001062015316631_profile&wvr=6&mod=weibotime,87cecf8e8f47112e9677d1eb60dfad79,"
                                                                                                    韶关、曲江、仁化雷雨大风黄色预警信号正生效中，请注意防御。                                            
                                                                                                    【韶关雷雨大风黄色预警】预计市区16时到17时有阵风9级的短时大风并伴有强雷电，韶关气象台14日15时55分发布雷雨大风黄色预警信号，请注意防御。                                                            ",,广东天气,http://weibo.com/910620121?refer_flag=1005055013_,2016-08-14 08:07:30,0,0,4
2016-06-14 15:59:06,http://weibo.com/2015316631/DAd1xboLT?from=page_1001062015316631_profile&wvr=6&mod=weibotime,dbf77e7e3eb8d2f868b0e59cc94529ed,"
                                                                                                    下雨的天空，雷声轰隆隆                                            
                                                                                                    又是套路啊，下班雨来了！@广州天气 @广东天气 @中国广州发布 2广州·东风中路                                                            ",http://ww1.sinaimg.cn/orj480/751132a0gw1f4usvpc30sj20zk0qojwb.jpg	http://ww1.sinaimg.cn/thumb180/751132a0gw1f4usvq57z2j20zk0qon36.jpg	http://ww1.sinaimg.cn/thumb180/751132a0gw1f4usvt4hn8j20zk0qotfh.jpg	http://ww4.sinaimg.cn/thumb180/751132a0gw1f4usvtyrzaj20qo0zkwko.jpg,广东天气,http://weibo.com/910620121?refer_flag=1005055013_,2016-08-14 08:07:30,3,5,12
2016-06-14 14:29:48,http://weibo.com/2015316631/DAcrhmCcP?from=page_1001062015316631_profile&wvr=6&mod=weibotime,66d04a00c4845b44549fe77209b18f85,"
                                                                                                    【警惕】闷热往往伴随着强降雨、雷电、短时大风天气，范围分散，但主要集中在中东部地区。注意防雷击以及高空坠物！                                            ",http://ww4.sinaimg.cn/orj480/781f4a97gw1f4uqgo06ioj20nu0j7do8.jpg	http://ww4.sinaimg.cn/thumb180/781f4a97gw1f4uqgl2wrmj20qg0gon1k.jpg	http://ww4.sinaimg.cn/thumb180/781f4a97gw1f4uqgm0isxj20qe0gy78v.jpg	http://ww2.sinaimg.cn/thumb180/781f4a97gw1f4uqgmoppgj20ql0h0jv3.jpg,广东天气,http://weibo.com/910620121?refer_flag=1005055013_,2016-08-14 08:07:30,1,2,4
2016-06-14 14:28:00,http://weibo.com/2015316631/DAcqy8dH1?from=page_1001062015316631_profile&wvr=6&mod=weibotime,cf592d73ce0c682cc4f8433478e01cf3,"
                                                                                                    【又来撒花了】降雨云团又开启遍地开花模式，局地可降温；哦，粤西除外！                                            ",,广东天气,http://weibo.com/910620121?refer_flag=1005055013_,2016-08-14 08:07:30,2,8,5
2016-06-14 14:14:08,http://weibo.com/2015316631/DAckV9BQq?from=page_1001062015316631_profile&wvr=6&mod=weibotime,c6d913be98692bc91a8d2a531b2fd250,"
                                                                                                    【广东交通气象】14日夜间到15日白天，粤北、珠江三角洲和云浮、茂名的北部市县阵雨转暴雨局部大暴雨，其余市县有中雨到大雨局部暴雨。全省天气状况对交通运输有一定影响，请戳图~~~                                            ",,广东天气,http://weibo.com/910620121?refer_flag=1005055013_,2016-08-14 08:07:30,2,6,1
2016-06-14 11:47:28,http://weibo.com/2015316631/DAbnoehu7?from=page_1001062015316631_profile&wvr=6&mod=weibotime,5fec9c7d6631bf8a6fb7131a854e9e8c,"
                                                                                                    要癫啦，一系落大雨，一系局到出汁咁滞~~~                                            ",,广东天气,http://weibo.com/910620121?refer_flag=1005055013_,2016-08-14 08:07:30,10,44,33
