发布时间,微博url,微博id,微博内容,图片url,发布者名称,发布者主页url,爬取时间,转发个数,评论个数,点赞个数
2016-02-13 09:24:09,http://weibo.com/2093990164/DhCiDsVrL?from=page_1005052093990164_profile&wvr=6&mod=weibotime,283395c0f76099becebc21ec4db92825,"
                                                                                                    G4511粤赣高速往深圳方向，K55+000(和平站入口匝道附近)，2016年02月13日 08时55分，车流量大，现场交通缓慢。                                            ",,广东高速,http://weibo.com/u/2093990164?refer_flag=1005055013_,2016-08-09 11:40:06,0,0,0
2016-02-13 09:23:13,http://weibo.com/2093990164/DhCig7xD0?from=page_1005052093990164_profile&wvr=6&mod=weibotime,271b4ec267741c081367d8433785d74b,"
                                                                                                    G80云梧高速往广州方向，K120+150(连滩站至高村收费站路段)，2016年02月13日 08时52分，因车流量大，现场交通缓慢。                                            ",,广东高速,http://weibo.com/u/2093990164?refer_flag=1005055013_,2016-08-09 11:40:06,0,0,0
2016-02-13 09:22:46,http://weibo.com/2093990164/DhCi4zpyx?from=page_1005052093990164_profile&wvr=6&mod=weibotime,611103350b30dd4c8f1ee54d19a6d820,"
                                                                                                    G80广肇高速往广州方向，K34+500(白土站至蚬岗站路段)，2016年02月13日 08时55分，因车流量大，现场交通缓慢。                                            ",,广东高速,http://weibo.com/u/2093990164?refer_flag=1005055013_,2016-08-09 11:40:06,0,0,0
2016-02-13 09:22:17,http://weibo.com/2093990164/DhChStg9B?from=page_1005052093990164_profile&wvr=6&mod=weibotime,b4f203342cf57d0592af39d18c1a0c50,"
                                                                                                    G25惠河高速往深圳方向，K3529+000(石坝站至麻陂站路段)，2016年02月13日 08时50分，车流量大，现场交通缓慢。                                            ",,广东高速,http://weibo.com/u/2093990164?refer_flag=1005055013_,2016-08-09 11:40:06,0,0,0
2016-02-12 22:49:07,http://weibo.com/2093990164/Dhy8SnAYC?from=page_1005052093990164_profile&wvr=6&mod=weibotime,9ba68500c632d62b588050e9e76787e3,"
                                                                                                    G15深汕西高速往深圳方向，K2738～K2750(长沙湾站至鲘门站路段)，2016年02月12日 22时30分，因车流量大、有雾，现场交通缓慢，请注意安全，谨慎驾驶。                                            ",,广东高速,http://weibo.com/u/2093990164?refer_flag=1005055013_,2016-08-09 11:40:06,0,0,1
2016-02-12 22:45:07,http://weibo.com/2093990164/Dhy7fycPZ?from=page_1005052093990164_profile&wvr=6&mod=weibotime,955d715e69972ed0ff5fa1bf688d3c1e,"
                                                                                                    G80云梧高速往广州方向，K103+000(高村站至云安站路段)，2016年02月12日 22时10分，因车流量大，现场交通缓慢。                                            ",,广东高速,http://weibo.com/u/2093990164?refer_flag=1005055013_,2016-08-09 11:40:06,0,0,3
2016-02-12 22:44:47,http://weibo.com/2093990164/Dhy77hwQC?from=page_1005052093990164_profile&wvr=6&mod=weibotime,ac85db987104bf91fb6cf5d5bfe18126,"
                                                                                                    G15深汕西高速往深圳方向，K2789+0(白云仔站至白云站路段)，2016年02月12日 21时47分，因车流量大，现场交通缓慢。                                            ",,广东高速,http://weibo.com/u/2093990164?refer_flag=1005055013_,2016-08-09 11:40:06,0,0,0
2016-02-12 22:44:26,http://weibo.com/2093990164/Dhy6YqjbG?from=page_1005052093990164_profile&wvr=6&mod=weibotime,40117177215ec38c8015011b95cca04d,"
                                                                                                    S15广佛高速往广州方向K33+300（泌冲站至北环广清站路段），2016年02月12日22时11分，主线车流大，现场行车缓慢。                                            ",,广东高速,http://weibo.com/u/2093990164?refer_flag=1005055013_,2016-08-09 11:40:06,0,0,1
2016-02-12 22:43:39,http://weibo.com/2093990164/Dhy6EEa6r?from=page_1005052093990164_profile&wvr=6&mod=weibotime,263f2b3a529cdf2d78d2fd68543657f1,"
                                                                                                    G80广云高速往广州方向，K070+880(思劳站至白诸站路段)，2016年02月12日 22时10分，因车流量大，现场交通缓慢。                                            ",,广东高速,http://weibo.com/u/2093990164?refer_flag=1005055013_,2016-08-09 11:40:06,0,0,0
2016-02-12 20:45:14,http://weibo.com/2093990164/DhxkBdtAm?from=page_1005052093990164_profile&wvr=6&mod=weibotime,a93a5caf8dc9abf293e3112646dc2d51,"
                                                                                                    G55二广高速往广佛高速方向，K2535+000至K2537+000(小三江站至泰来站路段)，2016年02月12日 20时25分，发生多宗小轿车追尾事故，现场交通缓慢。                                            ",,广东高速,http://weibo.com/u/2093990164?refer_flag=1005055013_,2016-08-09 11:40:06,0,1,0
2016-02-12 19:59:14,http://weibo.com/2093990164/Dhx1VbGEI?from=page_1005052093990164_profile&wvr=6&mod=weibotime,17811a8e6bc8e5b19b21a521bb10914c,"
                                                                                                    G15深圳惠盐高速往深圳方向，K2853+500(龙岗站至荷坳站路段)，2016年02月12日 19时47分，发生交通事故，现场交通缓慢。                                            ",,广东高速,http://weibo.com/u/2093990164?refer_flag=1005055013_,2016-08-09 11:40:06,0,0,0
