发布时间,微博url,微博id,微博内容,图片url,发布者名称,发布者主页url,爬取时间,转发个数,评论个数,点赞个数
2015-10-05 17:19:55,http://weibo.com/2093990164/CDHT1q2tf?from=page_1005052093990164_profile&wvr=6&mod=weibotime,2bca5de83b3f7bafb94258faae1461e3,"
                                                                                                    G4京珠南高速往广州方向，K2147(钟落潭D匝站至太和站路段)，2015年10月05日 16时40分，车流量大，现场行车缓慢。                                             ",,广东高速,http://weibo.com/u/2093990164?refer_flag=1005055013_,2016-08-09 11:41:41,0,0,0
2015-10-05 17:19:46,http://weibo.com/2093990164/CDHSXBXQj?from=page_1005052093990164_profile&wvr=6&mod=weibotime,a414f8d7954dad0c5d2bf824b67be03d,"
                                                                                                    G107广清高速往清远方向，K3+000(广清北环连接线石丰路口)，2015年10月05日 16时30分，因出地方路车流增大，现场交通缓慢。                                             ",,广东高速,http://weibo.com/u/2093990164?refer_flag=1005055013_,2016-08-09 11:41:41,0,0,0
2015-10-05 17:19:36,http://weibo.com/2093990164/CDHSTsqyh?from=page_1005052093990164_profile&wvr=6&mod=weibotime,6a1cf8d4be74e6f85f801045a12a660b,"
                                                                                                    G35广惠高速往广州北二环高速方向，K1957+375(永和站至萝岗主线路段)，2015年10月05日 17时00分，因车流量大，现场交通缓慢。                                             ",,广东高速,http://weibo.com/u/2093990164?refer_flag=1005055013_,2016-08-09 11:41:41,0,0,0
2015-10-05 17:19:16,http://weibo.com/2093990164/CDHSLcYd5?from=page_1005052093990164_profile&wvr=6&mod=weibotime,c7dd470c243953d3fa27d902979660dd,"
                                                                                                    G1501广州南二环高速往广珠北高速方向，K90+650(伦教站至榄核站路段)，2015年10月5日16时15分，发生六辆小车追尾事故，现场交通缓慢。                                             ",,广东高速,http://weibo.com/u/2093990164?refer_flag=1005055013_,2016-08-09 11:41:41,0,0,0
2015-10-05 16:10:49,http://weibo.com/2093990164/CDHqYtiF8?from=page_1005052093990164_profile&wvr=6&mod=weibotime,f7411012a3c23c9271e382ab95415036,"
                                                                                                    G107广清高速往清远方向，K44+500(狮岭站至龙塘站路段)，2015年10月05日 16时04分，因下大雨导致路面严重积水，现场交通缓慢。                                             ",,广东高速,http://weibo.com/u/2093990164?refer_flag=1005055013_,2016-08-09 11:41:41,0,8,0
2015-10-05 16:10:38,http://weibo.com/2093990164/CDHqU5qnj?from=page_1005052093990164_profile&wvr=6&mod=weibotime,b71aeea027b4c2ee32e74fa80155fd0c,"
                                                                                                    S15广佛高速往海南方向泌冲站入口匝道，2015年10月05日15时50分，因下雨积水严重，交警实行交通管制（该入口暂时封闭）。                                             ",,广东高速,http://weibo.com/u/2093990164?refer_flag=1005055013_,2016-08-09 11:41:41,0,0,0
2015-10-05 16:10:28,http://weibo.com/2093990164/CDHqPD8wg?from=page_1005052093990164_profile&wvr=6&mod=weibotime,c66d65a443abbf5b86ca52756d28beb6,"
                                                                                                    G55广贺高速往广佛高速方向，K2654+000(黄田站至四会西站路段)，2015年10月05日 15时50分，因往广佛高速方向车流量大，导致现场车辆缓行。                                             ",,广东高速,http://weibo.com/u/2093990164?refer_flag=1005055013_,2016-08-09 11:41:41,0,0,0
2015-10-05 16:10:19,http://weibo.com/2093990164/CDHqM68uO?from=page_1005052093990164_profile&wvr=6&mod=weibotime,9943acd8858ed657d66661591f17299d,"
                                                                                                    G15深汕西高速往深圳方向，K2759(鲘门站至白云仔站路段)，2015年10月05日 15时39分，因车流量大，现场交通缓慢。                                             ",,广东高速,http://weibo.com/u/2093990164?refer_flag=1005055013_,2016-08-09 11:41:41,0,0,0
2015-10-05 16:10:08,http://weibo.com/2093990164/CDHqHnKBW?from=page_1005052093990164_profile&wvr=6&mod=weibotime,be1210f8acf2c6c52d1af0c26d8c183a,"
                                                                                                    G80云梧高速往广州方向，K112+680(连滩站至云安站路段)，2015年10月05日 15时38分，因车流量大，现场交通缓慢。                                             ",,广东高速,http://weibo.com/u/2093990164?refer_flag=1005055013_,2016-08-09 11:41:41,0,0,0
2015-10-05 16:09:56,http://weibo.com/2093990164/CDHqCzYnk?from=page_1005052093990164_profile&wvr=6&mod=weibotime,7b2003de5898d4bf1cade6370fcf9311,"
                                                                                                    G4W广珠东高速往广州方向，K66+000(中江新隆互通至广珠东民众站路段)，2015年10月05日 15时35分，发生三辆小车追尾事故；15时57分事故处理完毕，现场交通缓慢。                                             ",,广东高速,http://weibo.com/u/2093990164?refer_flag=1005055013_,2016-08-09 11:41:41,0,0,0
