发布时间,微博url,微博id,微博内容,图片url,发布者名称,发布者主页url,爬取时间,转发个数,评论个数,点赞个数
2016-08-03 09:21:50,http://weibo.comhttp://weibo.com/5945146955/E1OkM6KMp,7578a793091d0c96d454f357a1ed6ae9,"                                                    ""直击台风妮妲 汽车被吹倒着跑#台风妮妲# L秒拍视频（使用#秒拍#录制）                                            ",,"
                        微电商说事",http://weibo.com/u/5945146955?refer_flag=1008085010_,2016-08-08 10:42:35,0,0,0
2016-08-03 09:18:20,http://weibo.comhttp://weibo.com/2074268051/E1Ojmlvmg,b90fa7a7416f52f1d050aadf3e2e5fe8,                                                    昨晚电闪雷鸣下的钱江新城#台风妮妲# 2杭州·黄龙                                            ,,"
                        Z筱粥粥",http://weibo.com/207074350?refer_flag=1008085010_,2016-08-08 10:42:35,0,0,1
2016-08-03 09:15:52,http://weibo.comhttp://weibo.com/5778586205/E1OimjLDZ,ec093541a671a3ce6d960b545d04a26c,                                                    #珠海身边事##台风妮妲#观望窗外清澈透亮的天空，微黄的光似乎要冲破天际，大雨已停，大风也不再肆虐，看来四号台风“妮妲”已离开珠三角了。台风过后的天气格外凉爽呢，空气也清新不少。古话常说：风调雨顺，看来是这个理。                                            ,,"
                        广诚表行名表维修服务中心",http://weibo.com/u/5778586205?refer_flag=1008085010_,2016-08-08 10:42:35,0,0,0
2016-08-03 09:13:07,http://weibo.comhttp://weibo.com/1812379667/E1OhfdpUs,72186a233cd6690fefea875931789b5c,                                                    关注#台风妮妲#【梧州市水文局】8月3日8时：过去24小时，我市降雨主要集中在岑溪市区，日雨量较大的有岑溪市筋竹镇黄茅村135毫米、岑城镇思英社区134毫米，苍梧县震区最大降雨量为沙头镇塘湾村93毫米。8时，我市各江河水位均在警戒水位以下，西江梧州水文站水位7.14米，流量6140立方米每秒。预计未来12...展开全文c                                            ,,"
                        梧州零距离网",http://weibo.com/wzljl?refer_flag=1008085010_,2016-08-08 10:42:35,0,0,4
2016-08-03 09:12:34,http://weibo.comhttp://weibo.com/1812379667/E1Oh1g6I3,b391b74da86e1aecbdbb4f9998f0f6ba,                                                    关注#台风妮妲#【梧州市气象台3日8时发布】昨08时至今08时雨量：大暴雨(100.0～249.9毫米)37站，岑溪市岑城镇天星村183、岑溪市糯垌镇塘坡村164、岑溪市马路镇昙容村160、岑溪市归义镇望里村159、岑溪市岑溪观测站155；暴雨(50.0～99.9毫米)66站；苍梧震区雨量61-116毫米；强降雨区位于岑溪市、龙圩区...展开全文c                                            ,,"
                        梧州零距离网",http://weibo.com/wzljl?refer_flag=1008085010_,2016-08-08 10:42:35,0,0,0
2016-08-03 09:08:05,http://weibo.comhttp://weibo.com/1839196424/E1OfcoDxM,f7cae9b86346bb1dc8b25767432926be,                                                    #朗琴早安语录# #台风妮妲#已经过去，神清气爽的一天，早安！                                            ,,"
                        朗琴音响",http://weibo.com/rqstyle?refer_flag=1008085010_,2016-08-08 10:42:35,0,0,0
2016-08-03 09:08:03,http://weibo.comhttp://weibo.com/5375777061/E1OfbubVf,306a931d73f92975c6ce33f9dd527ad0,                                                    “台风妮胆#台风妮妲#”我的秒拍作品，一起来看~L秒拍视频（使用#秒拍#录制）                                            ,,"
                        艺人韩吉fog",http://weibo.com/u/5375777061?refer_flag=1008085010_,2016-08-08 10:42:35,0,0,0
2016-08-03 09:06:41,http://weibo.comhttp://weibo.com/5917746071/E1OeDffNH,7329cee5397f23aa4c7a3652e35f9d13,                                                    #台风妮妲# 走了，次个早餐又要屁颠屁颠的去上班了~为啥别人打风你打风，你打得比我打火锅的时间还短啊！                                            ,,"
                        Onlyegg",http://weibo.com/u/5917746071?refer_flag=1008085010_,2016-08-08 10:42:35,0,0,3
2016-08-03 09:04:17,http://weibo.comhttp://weibo.com/1891273591/E1OdEDOlf,aec23a69d305362402c306970fa9ea7d,                                                    关注#台风妮妲# 【梧州市水文局】8月3日8时：过去24小时，我市降雨主要集中在岑溪市区，日雨量较大的有岑溪市筋竹镇黄茅村135毫米、岑城镇思英社区134毫米，苍梧县震区最大降雨量为沙头镇塘湾村93毫米。8时，我市各江河水位均在警戒水位以下，西江梧州水文站水位7.14米，流量6140立方米每秒。预计未来1...展开全文c                                            ,,"
                        西江都市报",http://weibo.com/gxxjdsb?refer_flag=1008085010_,2016-08-08 10:42:35,0,0,1
2016-08-03 08:46:32,http://weibo.comhttp://weibo.com/1891273591/E1O6sa24N,484e2ef904101423d2aba63958e7bac6,                                                    关注#台风妮妲# 【梧州市气象台3日8时发布】昨08时至今08时雨量：大暴雨(100.0～249.9毫米)37站，岑溪市岑城镇天星村183、岑溪市糯垌镇塘坡村164、岑溪市马路镇昙容村160、岑溪市归义镇望里村159、岑溪市岑溪观测站155；暴雨(50.0～99.9毫米)66站；苍梧震区雨量61-116毫米；强降雨区位于岑溪市、龙圩区...展开全文c                                            ,,"
                        西江都市报",http://weibo.com/gxxjdsb?refer_flag=1008085010_,2016-08-08 10:42:35,0,0,0
2016-08-03 08:45:01,http://weibo.comhttp://weibo.com/2154389347/E1O5Qna0s,db4e13abaff2a8fd4159bd0c2a2ae03e,                                                    #台风妮妲# 台风过后，该出来透透气了，早上好！                                            ,,"
                        七千猫",http://weibo.com/qiqianmao?refer_flag=1008085010_,2016-08-08 10:42:35,0,0,2
2016-08-03 08:44:47,http://weibo.comhttp://weibo.com/5627639573/E1O5KbpZa,1fc7d5156d700222f6aaf47a052fe85f,                                                    真正的速度是看不见的，就像风起云涌、日落月升。就像你不知道树叶什么时候变黄，婴儿什么时候长出第一颗牙来。就像你不知道，什么时候会爱上一个人。#台风妮妲# 蜜汁体验                                            ,http://ww1.sinaimg.cn/orj480/0068R08dgw1f6g9ltp0a1j30zk0qo78n.jpg	http://ww3.sinaimg.cn/thumb180/0068R08dgw1f6g9ltec8jj30zk0qotcq.jpg	http://ww4.sinaimg.cn/thumb180/0068R08dgw1f6g9luk6glj30zk0qoaft.jpg	http://ww1.sinaimg.cn/thumb180/0068R08dgw1f6g9lujst3j30zk0qoq7h.jpg,"
                        真的吕葡萄",http://weibo.com/u/5627639573?refer_flag=1008085010_,2016-08-08 10:42:35, 2, 3,10
2016-08-03 08:43:29,http://weibo.comhttp://weibo.com/3151612375/E1O5d1EJD,729cbff9b327d1ba0cb142111a4e3f35,                                                    昨天地震，今明天台风。是因为     #台风妮妲#           紫薇曾经答应过尔康 山无棱，天地合，乃敢与君绝。 然而昨天紫薇却嫁给了别人......                                            ,http://ww2.sinaimg.cn/orj480/bbd9c9d7gw1f6g9lailb3j20m80dsjsm.jpg	http://ww1.sinaimg.cn/orj480/bbd9c9d7gw1f6g9l9aqr6j205k08cjri.jpg,"
                        知音198",http://weibo.com/u/3151612375?refer_flag=1008085010_,2016-08-08 10:42:35,0,0,4
2016-08-03 08:38:32,http://weibo.comhttp://weibo.com/5264633332/E1O3cEbgc,dda09d5ec5b8d88ca39a4ed599c9a8ad,                                                    台风天出门吗？？有点点害怕，虽然我这个吨位吹不走的#台风妮妲#                                            ,,"
                        方容国最最最可爱的老公包砸",http://weibo.com/u/5264633332?refer_flag=1008085010_,2016-08-08 10:42:35,0, 2,1
2016-08-03 08:37:52,http://weibo.comhttp://weibo.com/5317628706/E1O2W6kRt,8d069515e1008b8bf552f845e98c88a2,                                                    #八月你好##台风妮妲# 台风来啦、 下雨天来杯豆浆吧 2柳州·融安站                                            ,,"
                        佳佳来了icon",http://weibo.com/u/5317628706?refer_flag=1008085010_,2016-08-08 10:42:35,0,0,4
2016-08-03 08:34:49,http://weibo.comhttp://weibo.com/1885422725/E1O1HfAjM,d0a21d7ce0dafe595065a063c6986a04,                                                    “笑哭！大风吹跑了三轮车 男子死活都追不上” #台风妮妲# 分享自秒拍用户 @果然果然柒 的作品，一起来看~(使用#秒拍#录制) L秒拍视频                                            ,,"
                        均瑶红娘",http://weibo.com/u/1885422725?refer_flag=1008085010_,2016-08-08 10:42:35,0,0,0
2016-08-03 08:29:54,http://weibo.comhttp://weibo.com/2747887750/E1NZHrJ0N,ac03d91553ae323532143c2aafbd9e4c,                                                    #台风妮妲#第二双鞋子报废了                                            ,,"
                        静世-",http://weibo.com/u/2747887750?refer_flag=1008085010_,2016-08-08 10:42:35,0, 1,0
2016-08-03 08:22:25,http://weibo.comhttp://weibo.com/2699243412/E1NWEAzK3,54208fd6ab866a6fabc665b8c52a4bda,                                                    #台风妮妲#你走，我送你，你来，无论风雨多大…神经病啊，鬼他么才去接你                                            ,,"
                        小先生是白哈哈",http://weibo.com/bbbaibai?refer_flag=1008085010_,2016-08-08 10:42:35,0, 2,1
2016-08-03 08:20:53,http://weibo.comhttp://weibo.com/3188518145/E1NW2yyUl,8226e896e67b3198642f359d410c7655,                                                    #台风妮妲# 早安！朋友们，能看到这条微博的估计已经是台风过后了，你们还好吗？注意安全哦！【妮妲后部雨带正在影响珠三角，需防范极端强对流】妮妲主体云系已经移入广西和越南境内，但其后部又产生强对流雨带影响珠三角。这波雨带的暴雨比主体云系更加猛烈，广州出现了1小时近100毫米的大暴雨。台...展开全文c                                            ,,"
                        三和招聘",http://weibo.com/lhsanhe?refer_flag=1008085010_,2016-08-08 10:42:35,0,0,0
2016-08-03 08:18:35,http://weibo.comhttp://weibo.com/3034005934/E1NV6BOzt,aaa413b296bc1526f46ad64d73b8f0ba,                                                    说走就走的旅行就这样没有了#台风妮妲#                                            ,,"
                        Lty瑛子",http://weibo.com/u/3034005934?refer_flag=1008085010_,2016-08-08 10:42:35,0, 2,0
2016-08-03 08:16:08,http://weibo.comhttp://weibo.com/2754292801/E1NU78JQO,92fa030dc0f176af591a167fb23a7625,                                                    昨晚风平浪静的度过 没什么感觉啊！本来还跟我爸说好的台风刮得猛的时候去阳台看的。#台风妮妲#                                            ,,"
                        小天使和大恶魔在打架",http://weibo.com/u/2754292801?refer_flag=1008085010_,2016-08-08 10:42:35,0,0,0
2016-08-03 08:15:19,http://weibo.comhttp://weibo.com/1799180257/E1NTMtUvp,1c3e232a824ad8ac301e28395396d6b9,                                                    出门的时候看到好多桶在接雨水。我早上醒来那会也是这么想的。幸好还下雨可以接水，可是也是因为下雨所以停水了？广州也能见到这样的情景也是蛮稀奇的。#台风妮妲#                                            ,,"
                        廿无二",http://weibo.com/206467822?refer_flag=1008085010_,2016-08-08 10:42:35,0,0,0
2016-08-03 08:09:10,http://weibo.comhttp://weibo.com/1997752184/E1NRhBgOD,24ab530523e91dad3ffcb8e38f2dd015,                                                    可以的这个雨一直紧跟我脚步                                                                    小莫同学已经成功成为一名拉客小哥                                   求雨停啊    求雨停#台风妮妲#                                            ,,"
                        你好我叫负能量",http://weibo.com/u/1997752184?refer_flag=1008085010_,2016-08-08 10:42:35,0, 5,4
2016-08-03 08:07:19,http://weibo.comhttp://weibo.com/1103512170/E1NQxfL48,5f378e8cc9ea9a7fa3800d4da25a08d0,                                                    #台风妮妲#你来，把我吓到窝家两天！你走，我就得乖乖上班！ 2深圳·西乡                                            ,,"
                        Ting-Liting",http://weibo.com/u/1103512170?refer_flag=1008085010_,2016-08-08 10:42:35,0, 4,0
2016-08-03 08:07:00,http://weibo.comhttp://weibo.com/5512978286/E1NQpi5vB,7295fb84cd22dd5f01862d9ac50b0484,                                                    雨是好雨，但是风有点不正经。#台风妮妲#                                            ,http://ww3.sinaimg.cn/thumb180/00615TuCgw1f6g8hkpe76j30qo0zk14k.jpg	http://ww1.sinaimg.cn/thumb180/00615TuCgw1f6g8hlqj1tj30qo0zkal5.jpg	http://ww3.sinaimg.cn/thumb180/00615TuCgw1f6g8hm7sfcj30qo0zkgts.jpg,"
                        内涵搞笑gif图",http://weibo.com/u/5512978286?refer_flag=1008085010_,2016-08-08 10:42:35,0,0,4
2016-08-03 07:55:54,http://weibo.comhttp://weibo.com/2627378597/E1NLU1sla,8d9cb2d43a88aeb7442017f911cae4e7,                                                    风那么大～路那么远～愿大家平安喜乐#台风妮妲#                                            ,,"
                        杨咩咩1218",http://weibo.com/u/2627378597?refer_flag=1008085010_,2016-08-08 10:42:35,0,0,1
2016-08-03 07:55:29,http://weibo.comhttp://weibo.com/5363665239/E1NLJnPsm,c2cea527093f31108b9d9133a4e54648,                                                    #台风妮妲# 昨晚吹的那么凶 真的睡眠不太好                                            ,,"
                        Super小小琦",http://weibo.com/u/5363665239?refer_flag=1008085010_,2016-08-08 10:42:35,0,0,0
2016-08-03 07:52:31,http://weibo.comhttp://weibo.com/5771715374/E1NKwAw0F,9129c6e382a88740e9e3afcee37da0e3,                                                    台风来啦台风来了#台风妮妲#                                            ,,"
                        Jadeite-LH",http://weibo.com/u/5771715374?refer_flag=1008085010_,2016-08-08 10:42:35,0,0,2
