发布时间,微博url,微博id,微博内容,图片url,发布者名称,发布者主页url,爬取时间,转发个数,评论个数,点赞个数
2016-08-03 05:47:14,http://weibo.com/2015316631/E1MVG0V8Y?from=page_1001062015316631_profile&wvr=6&mod=weibotime,bdaebdebb1b048d690bfbd8042c6f5de,"
                                                                                                    【这个早晨依旧不平静】最新雷达图中，全省有分散的降水，其中珠江口及其以西地区雨势较大。请注意路面积水，行车注意安全。                                            ",,广东天气,http://weibo.com/910620121?refer_flag=1005055013_,2016-08-14 08:04:08,2,4,11
2016-08-03 04:17:41,http://weibo.com/2015316631/E1MlkhSMO?from=page_1001062015316631_profile&wvr=6&mod=weibotime,e965425478da0b12fd8b3c475b9e338c,"
                                                                                                    【当前预警实况】暴雨红色预警信号6个，橙色5个，黄色20个；雷雨大风蓝色预警信号9个，珠海雷暴预警信号2个，深圳雷电预警信号1 个。                                            ",http://ww2.sinaimg.cn/orj480/781f4a97gw1f6g1wdgq1jj20t70ijwjj.jpg	http://ww4.sinaimg.cn/thumb180/781f4a97gw1f6g1wbpa4bj20sv0i6n1j.jpg	http://ww2.sinaimg.cn/thumb180/781f4a97gw1f6g1wf1bx4j20t70il0wa.jpg	http://ww2.sinaimg.cn/thumb180/781f4a97gw1f6g1wejnkoj20sz0im42a.jpg,广东天气,http://weibo.com/910620121?refer_flag=1005055013_,2016-08-14 08:04:08,2,1,6
2016-08-03 03:09:15,http://weibo.com/2015316631/E1LTyb5Ei?from=page_1001062015316631_profile&wvr=6&mod=weibotime,c6e4247a192c92af912e3bdca5e94a70,"
                                                                                                    黄埔区气象台发布暴雨红色预警！                                            
                                                                                                    【黄埔区气象台发布暴雨红色预警】黄埔区气象台于3日2时正发布黄埔区暴雨红色预警信号。（黄埔区气象台）                                                            ",,广东天气,http://weibo.com/910620121?refer_flag=1005055013_,2016-08-14 08:04:08,0,0,5
2016-08-03 03:08:51,http://weibo.com/2015316631/E1LToaDQw?from=page_1001062015316631_profile&wvr=6&mod=weibotime,6b71dc33de970ccdc6e0a96eeab37d49,"
                                                                                                    南沙暴雨红色预警！                                            
                                                                                                    【南沙暴雨红色预警】目前我区北部镇街过去三小时雨量已达100毫米，预计强降水持续，2时25分起南沙区暴雨橙色预警信号升级为红色，请注意防御。南沙区气象台3日                                                            ",,广东天气,http://weibo.com/910620121?refer_flag=1005055013_,2016-08-14 08:04:08,0,2,1
2016-08-03 03:07:49,http://weibo.com/2015316631/E1LSY7GPm?from=page_1001062015316631_profile&wvr=6&mod=weibotime,61ae0071c79d4afecabaf65f52a591a4,"
                                                                                                    番禺暴雨红色预警！                                            
                                                                                                    【番禺暴雨红色预警】过去3小时我区部分镇街降雨量已达100毫米，预计强降水仍将持续，番禺区气象台于3日1时58分发布暴雨红色预警信号，请注意防御。                                                            ",,广东天气,http://weibo.com/910620121?refer_flag=1005055013_,2016-08-14 08:04:08,1,1,4
2016-08-03 02:41:30,http://weibo.com/2015316631/E1LIhCxw8?from=page_1001062015316631_profile&wvr=6&mod=weibotime,4a887a93edc6806ac90a6f41c2115801,"
                                                                                                    【“妮妲”3日2时消息】“妮妲”（热带低压）中心位于北纬24.5度、东经109.6度，也就是在广西柳州市鹿寨县境内，中心附近最大风力7级，15 米/秒。预计，“妮妲”将以每小时23公里的速度向西偏北方向移动。                                            ",,广东天气,http://weibo.com/910620121?refer_flag=1005055013_,2016-08-14 08:04:08,5,4,12
2016-08-03 02:00:49,http://weibo.com/2015316631/E1LrM3kdk?from=page_1001062015316631_profile&wvr=6&mod=weibotime,8fdeadb7e771728147b32487167c4ebe,"
                                                                                                    “”列车效应“”！                                            
                                                                                                    “列车效应”，是指多个雷雨云团先后经过同一个地方，就像列车的不同车厢先后经过同一铁轨一样，如图珠海、中山、广州晚上就经历了列车效应！从昨晚的9时许，到现在已持续数个小时，雨带不断在海上会合生成降雨云系，由南向北输送，为上述区域带来大暴雨，，深圳在这列车效应的边上                                                            ",,广东天气,http://weibo.com/910620121?refer_flag=1005055013_,2016-08-14 08:04:08,8,7,8
2016-08-03 01:53:19,http://weibo.com/2015316631/E1LoJg6qA?from=page_1001062015316631_profile&wvr=6&mod=weibotime,9b87b5b425b164cc9a77a65a30cfd620,"
                                                                                                    【雨还在下！】深夜依然在外的亲请注意安全，开车小心积水路段。防雷防雨不放松！                                            ",http://ww4.sinaimg.cn/thumb180/781f4a97gw1f6fxqab8szj20qu0gi15e.jpg	http://ww1.sinaimg.cn/thumb180/781f4a97gw1f6fxq96gh1j20t70igwk9.jpg	http://ww2.sinaimg.cn/thumb180/781f4a97gw1f6fxqar2ilj20t80il43a.jpg,广东天气,http://weibo.com/910620121?refer_flag=1005055013_,2016-08-14 08:04:08,4,6,12
2016-08-03 01:43:33,http://weibo.com/2015316631/E1LkLoy73?from=page_1001062015316631_profile&wvr=6&mod=weibotime,0dd088bd080f96944db9c9efa6453a8b,"
                                                                                                    辛苦了//@广州天气: 辛苦了！！                                            
                                                                                                    #三防动态# 注意安全！                                                            ",http://ww4.sinaimg.cn/thumb180/96b819cbgw1f6fwsao6igj20zk0qo0v8.jpg	http://ww1.sinaimg.cn/thumb180/96b819cbgw1f6fwsazsf9j20zk0jzwfy.jpg	http://ww1.sinaimg.cn/thumb180/96b819cbgw1f6fwsa0ys8j20rt112mzj.jpg	http://ww2.sinaimg.cn/thumb180/96b819cbgw1f6fwsajkpsj20k00qoq4r.jpg	http://ww1.sinaimg.cn/thumb180/96b819cbgw1f6fwsankw8j20qo0k0abk.jpg	http://ww2.sinaimg.cn/thumb180/96b819cbgw1f6fwsa831zj20zk0qo76u.jpg	http://ww1.sinaimg.cn/thumb180/96b819cbgw1f6fwsa45hnj20zk0jzjtk.jpg	http://ww4.sinaimg.cn/thumb180/96b819cbgw1f6fwsa57iwj20qo0k0mz4.jpg	http://ww1.sinaimg.cn/thumb180/96b819cbgw1f6fwsapku4j20k00qomyy.jpg,广东天气,http://weibo.com/910620121?refer_flag=1005055013_,2016-08-14 08:04:08,28,8,52
2016-08-03 00:33:25,http://weibo.com/2015316631/E1KSiqvdZ?from=page_1001062015316631_profile&wvr=6&mod=weibotime,e6c4e1d27f4a49f824c96760a4caea90,"
                                                                                                    【“妮妲”2日23时消息】“妮妲”（热带低压）中心位于北纬24.1度、东经110.1度，也就是在广西来宾市金秀县境内，中心附近最大风力7级，15 米/秒。预计，“妮妲”将以每小时20公里左右的速度向西偏北方向移动。                                            ",,广东天气,http://weibo.com/910620121?refer_flag=1005055013_,2016-08-14 08:04:08,4,6,7
