发布时间,微博url,微博id,微博内容,图片url,发布者名称,发布者主页url,爬取时间,转发个数,评论个数,点赞个数
2016-02-15 11:42:02,http://weibo.com/2093990164/DhW3B7sTY?from=page_1005052093990164_profile&wvr=6&mod=weibotime,0a002fbcf81dc6238f80e00e1d3049f1,"
                                                                                                    G15深汕东高速往深圳方向K2674（东港站至内湖站路段），2016年2月15日11时左右，发生小车与客车追尾事故，现场交通缓慢。                                            ",,广东高速,http://weibo.com/u/2093990164?refer_flag=1005055013_,2016-08-09 11:39:14,0,0,0
2016-02-15 11:41:39,http://weibo.com/2093990164/DhW3rksk1?from=page_1005052093990164_profile&wvr=6&mod=weibotime,3d5919e6a4eb0a27e0738e084ed4ecf5,"
                                                                                                    G25惠河高速往深圳方向，K3552+000(杨村站至泰美站路段)，2016年02月15日 11时10分，发生两辆小车追尾事故，现场交通缓慢。                                            ",,广东高速,http://weibo.com/u/2093990164?refer_flag=1005055013_,2016-08-09 11:39:14,0,0,0
2016-02-15 11:06:33,http://weibo.com/2093990164/DhVPc7JgK?from=page_1005052093990164_profile&wvr=6&mod=weibotime,69c70d50c49514408ffaf8afbfa82fe2,"
                                                                                                    G15开阳高速往广州方向，K3271+310(白沙站至阳江站路段)，2016年02月15日 10时59分，主线车流量大，现场交通缓慢。                                            ",,广东高速,http://weibo.com/u/2093990164?refer_flag=1005055013_,2016-08-09 11:39:14,1,0,0
2016-02-15 11:06:01,http://weibo.com/2093990164/DhVOYwBDj?from=page_1005052093990164_profile&wvr=6&mod=weibotime,fc49a6f7b843f4bc98783d0b4ee5819a,"
                                                                                                    G25惠河高速往深圳方向，K3536+000(麻陂站至杨村站路段)，2016年02月15日 10时50分，发生两辆小车追尾事故，现场交通缓慢。                                            ",,广东高速,http://weibo.com/u/2093990164?refer_flag=1005055013_,2016-08-09 11:39:14,0,0,0
2016-02-15 11:05:31,http://weibo.com/2093990164/DhVOM6zTk?from=page_1005052093990164_profile&wvr=6&mod=weibotime,6adc8eafbf3292609df9d892eccfa3f4,"
                                                                                                    G25粤赣高速往深圳方向，K3480+000(灯塔站至东源站路段)，2016年02月15日 10时47分，车流量大，现场交通缓慢。                                            ",,广东高速,http://weibo.com/u/2093990164?refer_flag=1005055013_,2016-08-09 11:39:14,0,0,0
2016-02-15 11:05:10,http://weibo.com/2093990164/DhVODfsGZ?from=page_1005052093990164_profile&wvr=6&mod=weibotime,edd65ef7094140ffbbba0cd0849daf18,"
                                                                                                    G25粤赣高速往深圳方向，K3485+000(灯塔站至东源站路段)，2016年02月15日 10时39分，发生三辆小车追尾事故，现场交通缓慢。                                            ",,广东高速,http://weibo.com/u/2093990164?refer_flag=1005055013_,2016-08-09 11:39:14,0,0,0
2016-02-15 11:04:50,http://weibo.com/2093990164/DhVOv1LXw?from=page_1005052093990164_profile&wvr=6&mod=weibotime,34a206c023b880cee9727373d740f413,"
                                                                                                    G15茂湛高速往广州方向，K3374+900(茂名站至林头站路段)，2016年02月15日 10时38分，主线车流量大，现场交通缓慢。                                            ",,广东高速,http://weibo.com/u/2093990164?refer_flag=1005055013_,2016-08-09 11:39:14,0,1,0
2016-02-15 11:03:43,http://weibo.com/2093990164/DhVO2C1N2?from=page_1005052093990164_profile&wvr=6&mod=weibotime,27cafd6c57f2c30fb4f490e4723aaa7f,"
                                                                                                    G15阳茂高速往广州方向，K3331+537(新墟站至织篢站路段)，2016年02月15日 10时33分，主线车流量大，现场交通缓慢。                                            ",,广东高速,http://weibo.com/u/2093990164?refer_flag=1005055013_,2016-08-09 11:39:14,0,0,0
2016-02-15 11:03:25,http://weibo.com/2093990164/DhVNVgBLv?from=page_1005052093990164_profile&wvr=6&mod=weibotime,5d43dc31cb139b3d5d2fd637e7c04b26,"
                                                                                                    S26云罗高速往云梧高速方向，K258+500(双东站至莫村互通路段)，2016年02月15日 10时17分，因车流量大，现场交通缓慢。                                            ",,广东高速,http://weibo.com/u/2093990164?refer_flag=1005055013_,2016-08-09 11:39:14,0,0,0
2016-02-15 11:02:47,http://weibo.com/2093990164/DhVNFhomB?from=page_1005052093990164_profile&wvr=6&mod=weibotime,be479e6debc653b4a997725db25a8294,"
                                                                                                    G80广肇高速往广州方向，K6+400(金利站至三水西站路段)，2016年02月15日 10时6分，发生交通事件，现场交通缓慢。                                            ",,广东高速,http://weibo.com/u/2093990164?refer_flag=1005055013_,2016-08-09 11:39:14,0,0,0
