发布时间,微博url,微博id,微博内容,图片url,发布者名称,发布者主页url,爬取时间,转发个数,评论个数,点赞个数
2016-08-02 18:56:30,http://weibo.comhttp://weibo.com/1996594700/E1IFxyLPf,c2afe89e55d960978981d5ef29af331e,                                                    台风就这样刮走了#台风妮妲#                                            ,,"
                        Chris王文婷",http://weibo.com/christtting?refer_flag=1008085010_,2016-08-08 10:46:12,0,0,0
2016-08-02 18:56:27,http://weibo.comhttp://weibo.com/2584513144/E1IFwpcio,a9c22e2fe631bb742403908d260240a5,                                                    #记录# 自己住的第一天遇上#台风妮妲#                                             ,,"
                        沐夕--",http://weibo.com/u/2584513144?refer_flag=1008085010_,2016-08-08 10:46:12,0,0,0
2016-08-02 18:56:01,http://weibo.comhttp://weibo.com/3760072293/E1IFlsI6L,c06ed4efa2d5230bad5e1ee6b4c7d7b1,                                                    受#台风妮妲#的“眷顾”，妈妈休息在家，做了好多好吃的，tonight有口福啦                                            ,http://ww4.sinaimg.cn/orj480/e01e2665gw1f6flnvltd3j20no0zk7az.jpg	http://ww2.sinaimg.cn/thumb180/e01e2665gw1f6flnz0etlj20qo111wmn.jpg	http://ww4.sinaimg.cn/thumb180/e01e2665gw1f6flo2elevj20qo102gtc.jpg	http://ww4.sinaimg.cn/thumb180/e01e2665gw1f6flo75mvxj20qo10sdqh.jpg,"
                        tinger0705",http://weibo.com/u/3760072293?refer_flag=1008085010_,2016-08-08 10:46:12,0,0,0
2016-08-02 18:54:53,http://weibo.comhttp://weibo.com/1803079024/E1IET6Go5,09f77da5785613562b5644bf28ce2f3f,                                                    #台风妮妲# <妮妲＞ 说好的一起牵手高榜山 相约西湖边 然而 你就这样走了 曾经一起许下的诺言 曾经的海誓山盟 只因为 深圳大都市的繁华 东莞夜女郎的一个媚眼 广州省城的诱惑 你就离我而去 惠州 又一次被深深的伤害了                                            ,,"
                        SHENGWEILI",http://weibo.com/u/1803079024?refer_flag=1008085010_,2016-08-08 10:46:12,0,0,0
2016-08-02 18:54:22,http://weibo.comhttp://weibo.com/5684957412/E1IEG5ajU,3b45d2e9a4f244abf2986edda2aa0223,                                                    传说的台风天！哈哈，风平浪静！意外不用上班！台风美女万岁#台风妮妲#                                            ,,"
                        我就是小萌主",http://weibo.com/u/5684957412?refer_flag=1008085010_,2016-08-08 10:46:12,0,0,0
2016-08-02 18:54:15,http://weibo.comhttp://weibo.com/1779228937/E1IEDrhjt,c3fabcc6dd10bc6f73b48f38f993afc3,                                                    树居然真倒了#台风妮妲##深圳台风# 2深圳                                            ,http://ww4.sinaimg.cn/orj480/6a0ce109gw1f6flez4yerj22io1w0kjn.jpg	http://ww2.sinaimg.cn/thumb180/6a0ce109gw1f6fljg4j27j21w02ioe83.jpg	http://ww4.sinaimg.cn/thumb180/6a0ce109gw1f6fl6i9zsbj21w02iokjm.jpg	http://ww4.sinaimg.cn/thumb180/6a0ce109gw1f6flmiiw20j21w02iohdt.jpg,"
                        _无需言语",http://weibo.com/311911171?refer_flag=1008085010_,2016-08-08 10:46:12,0, 3,1
2016-08-02 18:53:42,http://weibo.comhttp://weibo.com/5279415515/E1IEpfqzq,6a48044e0a136094a03cd54898b25ec8,                                                    我何尝不想有个淑女的吃相，只怪我是个女汉子(台风来了，据说离这很近，不要把我吹走了)#台风妮妲# 2吐鲁番市                                            ,http://ww3.sinaimg.cn/orj480/005LhT99jw1f6fljtoq54j30hs0hswhu.jpg	http://ww4.sinaimg.cn/orj480/005LhT99jw1f6flk4e56xj30hs0hs0vz.jpg,"
                        T--trouble",http://weibo.com/u/5279415515?refer_flag=1008085010_,2016-08-08 10:46:12,0, 4,4
2016-08-02 18:53:37,http://weibo.comhttp://weibo.com/1902180640/E1IEnbgMF,7b40058e8f7057671e4188b90d811738,                                                    #台风妮妲# 【截至17时 我市取得防台风“零伤亡”阶段性胜利】记者从市三防指挥部获悉，据统计至2日17时，台风“妮妲”造成我市新会、台山，恩平3个市（区）16个乡(镇)受灾，受灾人口6700多人，倒塌房屋7间，农作物受灾面积4.8万亩，直接经济损失2227万元。另外，受强降雨影响，江门电网有6条线路跳闸...展开全文c                                            ,,"
                        江门日报",http://weibo.com/jmdaily?refer_flag=1008085010_,2016-08-08 10:46:12, 2, 1,2
2016-08-02 18:53:33,http://weibo.comhttp://weibo.com/5888834749/E1IElE8lC,8447ccd61a42ca92a14c7b3a299bd8bc,                                                    发张自拍（刮台风停电中～）#台风妮妲#                                            ,,"
                        小柳条子-",http://weibo.com/u/5888834749?refer_flag=1008085010_,2016-08-08 10:46:12,0,0,0
2016-08-02 18:51:27,http://weibo.comhttp://weibo.com/2639675423/E1IDv86LC,8656a323b8fb9eb2f6083819cb79a7bb,                                                    #台风妮妲# 风驻  雨停  云如烟。这场台风没有灾难带来的是清凉和假期真好 2广州                                            ,,"
                        阿兰_alan_",http://weibo.com/u/2639675423?refer_flag=1008085010_,2016-08-08 10:46:12,0,0,2
2016-08-02 18:51:10,http://weibo.comhttp://weibo.com/5405280289/E1IDo0N9B,ffc4d379feda442859c0fcaf8223876a,                                                    还说台风来了。会下大雨 这就没了？！what！一看就是不正经的台风！#台风妮妲# 2如皋·东陈镇                                            ,,"
                        黑人格",http://weibo.com/u/5405280289?refer_flag=1008085010_,2016-08-08 10:46:12,0,0,4
2016-08-02 18:45:44,http://weibo.comhttp://weibo.com/1715966660/E1IBayYrc,a4f6a8766a13333acfd98f1f650fed4f,                                                    #台风妮妲# 一个台风，真搞得像过年一样少人                                            ,,"
                        蟹小君",http://weibo.com/xxjun?refer_flag=1008085010_,2016-08-08 10:46:12,0, 8,1
2016-08-02 18:43:41,http://weibo.comhttp://weibo.com/1795243071/E1IAltrCM,3bb5ad20be425d189e18c4c8e97d2a56,                                                    “大风吹走了篮球架 亮瞎眼#台风妮妲#”淡定路过L秒拍视频（使用#秒拍#录制）                                            ,,"
                        名儿都起不来",http://weibo.com/u/1795243071?refer_flag=1008085010_,2016-08-08 10:46:12,0,0,0
2016-08-02 18:43:16,http://weibo.comhttp://weibo.com/1102338742/E1IAaymcz,945bf9947b8078aa23e658455a233007,                                                    #佛山身边事##台风妮妲# 悄然飘过……                                            ,,"
                        三曼日常",http://weibo.com/13239029?refer_flag=1008085010_,2016-08-08 10:46:12,0,0,0
2016-08-02 18:41:44,http://weibo.comhttp://weibo.com/2837430344/E1Izy59vM,b14648ae5b03290ce4b30521d8a03b0a,                                                    最可爱的人！一夜未眠 台风过后 好好休息一下 ！人民平安无事就好！#台风妮妲影响深圳##台风妮妲# 赞赞赞                                            ,http://ww4.sinaimg.cn/thumb180/a91fc048gw1f6fl8mfjf1j20rs0ku43v.jpg	http://ww2.sinaimg.cn/thumb180/a91fc048gw1f6fl8m89stj20ku0rs0xk.jpg	http://ww1.sinaimg.cn/thumb180/a91fc048gw1f6fl9747jsj20qo0k076j.jpg,"
                        -LinHao",http://weibo.com/u/2837430344?refer_flag=1008085010_,2016-08-08 10:46:12,0, 8,17
2016-08-02 18:41:32,http://weibo.comhttp://weibo.com/1798977141/E1Izt3J4M,8d830debe7244b9edca438009f6c802d,                                                    #南宁新闻##台风妮妲# 台风“妮妲”预计傍晚前后以10级左右强度进入广西，194列旅客列车停运，海上客运停航，学校停止上课及户外活动。                                            ,,"
                        南宁热门微博",http://weibo.com/739959123?refer_flag=1008085010_,2016-08-08 10:46:12, 1,0,2
2016-08-02 18:37:55,http://weibo.comhttp://weibo.com/2191069454/E1Iy04XYx,3a8596acfff7092927c00c527b01c21e,                                                    #台风妮妲# 网友说一个优秀的台风应该是：不占用周末，来势凶猛，全市停工停课。调转风向，擦肩而过。领导防风有功，市民没有损失。如果能够忽然放慢脚步，让全市多放一天假，那不仅是优秀的台风了，简直就是卓越的台风.......展开全文c                                            ,http://ww4.sinaimg.cn/orj480/8299110egw1f6fl1xu6k7j20bd0cwmyd.jpg	http://ww4.sinaimg.cn/thumb180/8299110egw1f6fl23jnz6j20hs0nr0vb.jpg	http://ww1.sinaimg.cn/thumb180/8299110egw1f6fl27ydu7j20hs0bs0uk.jpg	http://ww1.sinaimg.cn/thumb180/8299110egw1f6fl2bpiwkj20hs0b5jso.jpg	http://ww4.sinaimg.cn/thumb180/8299110egw1f6fl2idzhzj20ek0m50v8.jpg	http://ww3.sinaimg.cn/thumb180/8299110egw1f6fl2mgu0ej20hs0bsjt8.jpg,"
                        中山六院",http://weibo.com/zs6y?refer_flag=1008085010_,2016-08-08 10:46:12, 3, 2,3
2016-08-02 18:37:15,http://weibo.comhttp://weibo.com/2644866440/E1IxJdmF8,afcbe44eda1f5ee7036c5a516e2c8464,                                                    一天的#台风妮妲# 以及暴雨把深圳高温稍微降下来了，我们都想要出去玩，顺便呼吸呼吸雨后的新鲜空气...哥 ： “走吗？”嫂子 ： “走！”我 ： “好，走！”哥 ： “好，那你俩快去变身吧！”我、嫂子：原来我哥眼里 化妆=变身...                                            ,,"
                        Echo_KQ",http://weibo.com/u/2644866440?refer_flag=1008085010_,2016-08-08 10:46:12,0,0,4
2016-08-02 18:35:45,http://weibo.comhttp://weibo.com/1844023361/E1Ix7oXwf,ec3dc790dab4d68c2b401ab6ee1c3ca8,                                                    #今日贴纸打卡##台风妮妲# 在家做饭吃 2广州                                            ,,"
                        撞倒南墙就回头",http://weibo.com/u/1844023361?refer_flag=1008085010_,2016-08-08 10:46:12,0,0,0
2016-08-02 18:34:37,http://weibo.comhttp://weibo.com/2854183180/E1IwF544q,9b9ab6317c5d73015ec8ce3ad0ecc57b,                                                    台风妮妲过后的一缕阳光#台风妮妲#                                            ,,"
                        Mr石飞豪",http://weibo.com/u/2854183180?refer_flag=1008085010_,2016-08-08 10:46:12,0,0,2
2016-08-02 18:33:07,http://weibo.comhttp://weibo.com/3070281905/E1Iw3d1Wl,2f3f79d9d626c61a297158a7e4228bda,                                                    #台风妮妲#到得了的诗和远方。早安~                                            ,,"
                        阿菁mm",http://weibo.com/u/3070281905?refer_flag=1008085010_,2016-08-08 10:46:12,0,0,1
