发布时间,微博url,微博id,微博内容,图片url,发布者名称,发布者主页url,爬取时间,转发个数,评论个数,点赞个数
2016-08-03 13:20:45,http://weibo.comhttp://weibo.com/5698080617/E1PTL7uJ2,8a66e3668446b847ee24b87e2a93433d,                                                    【4号台风妮妲来袭 看灾难激化出的“凝聚力”】高温才走，台风又来了！沿海各市的海上旅游客运航线8月2日起全线停航，台风影响期间部分景区关闭，游客撤离。广州铁路局部分旅客列车停运。#台风妮妲# O网页链接                                            ,http://ww1.sinaimg.cn/orj480/006dCz45jw1f6ghlssyn0j30er08cglw.jpg	http://ww3.sinaimg.cn/orj480/006dCz45jw1f6ghlt182aj30dd08cjsf.jpg,"
                        云掌股吧",http://weibo.com/yunguba?refer_flag=1008085010_,2016-08-08 10:41:58,0,0,0
2016-08-03 13:12:11,http://weibo.comhttp://weibo.com/5065142985/E1PQhnMV4,65aa3c333e4b6c7fc4b786511c6c641f,"                                                    ""笑哭！大风吹跑了三轮车 男子死活都追不上#台风妮妲# "", 分享自秒拍用户 @果然果然柒 的作品,一起来看~L秒拍视频（使用#秒拍#录制）                                            ",,"
                        龙猫天山猫",http://weibo.com/u/5065142985?refer_flag=1008085010_,2016-08-08 10:41:58,0,0,0
2016-08-03 13:08:51,http://weibo.comhttp://weibo.com/5607196621/E1POW6mOw,fba79e392c139129dbecaf7c90539e38,                                                    #台风妮妲#暑假作业已经放在窗台，窗也打开了，台风，你自己看着办吧！                                            ,,"
                        养乌龟的图书馆理员",http://weibo.com/u/5607196621?refer_flag=1008085010_,2016-08-08 10:41:58,0,0,2
2016-08-03 12:58:38,http://weibo.comhttp://weibo.com/2529185057/E1PKMorUE,c2594a73cbf8197758a188cf52ece149,                                                    感觉暴风雨要来临了，昨天台风登陆，都还没有这样的天气，你这是表示要用台风的尾巴扫一扫我们这里，证明你来过吗？#台风妮妲# 2佛山                                            ,,"
                        独翼angel0318",http://weibo.com/u/2529185057?refer_flag=1008085010_,2016-08-08 10:41:58,0,0,1
2016-08-03 12:37:14,http://weibo.comhttp://weibo.com/5710838860/E1PC6ipTF,d57cef3f2b9b6e7d6b430132b7cbcef2,"                                                    ""无人驾驶，小三轮！#台风妮妲# ""笑死了，成精了L秒拍视频（使用#秒拍#录制）                                            ",,"
                        搞笑的代言人",http://weibo.com/u/5710838860?refer_flag=1008085010_,2016-08-08 10:41:58,0,0,0
2016-08-03 12:33:01,http://weibo.comhttp://weibo.com/5563998416/E1PAni5IV,c912b489c31dba00a36ebbd1354f0485,                                                    #台风妮妲#以雷厉风行之势席卷了广州深圳等地每当台风的时候，多少工作人员奋不顾身冲刺在最前线而台风过后，辛勤的环卫工人又将开始忙碌，只为给我们一座美丽的城市#说说台风天，你认为什么职业最辛苦#____?转发评论康夫君8.5送出一把“飓风”电吹风@微博抽奖平台                                            ,http://ww2.sinaimg.cn/thumb180/0064xY9Wgw1f6gg6hscizj30sg0s1aig.jpg	http://ww1.sinaimg.cn/thumb180/0064xY9Wgw1f6gg6r8wegj30ct08mdgz.jpg	http://ww2.sinaimg.cn/thumb180/0064xY9Wgw1f6gg6tcsuxj31kw0zbqh5.jpg	http://ww4.sinaimg.cn/thumb180/0064xY9Wgw1f6gg6w8vttj30g40b0tc2.jpg	http://ww3.sinaimg.cn/thumb180/0064xY9Wgw1f6gg6yhc46j31kw126496.jpg	http://ww1.sinaimg.cn/thumb180/0064xY9Wgw1f6gg70q5cvj30k00dc0tk.jpg	http://ww3.sinaimg.cn/thumb180/0064xY9Wgw1f6gg7463mvj30p00e2dkk.jpg	http://ww3.sinaimg.cn/thumb180/0064xY9Wgw1f6gg786875g304f02ydiz.gif	http://ww1.sinaimg.cn/thumb180/0064xY9Wgw1f6gg7am5w9g30b4092tfj.gif,"
                        康夫CONFU",http://weibo.com/u/5563998416?refer_flag=1008085010_,2016-08-08 10:41:58, 77, 51,35
2016-08-03 12:26:25,http://weibo.comhttp://weibo.com/5527318722/E1PxHAc4l,ac011addc25b0e7e1a44bfaf9977a7ed,                                                    #台风妮妲# 图一和图二，你更喜欢哪个 2东莞·虎门步行街（商圈）                                            ,http://ww4.sinaimg.cn/orj480/0062445Ygw1f6gg0so49oj30qo0zkads.jpg	http://ww1.sinaimg.cn/orj480/0062445Ygw1f6gg0swqb3j30m80gowh4.jpg,"
                        姐姐正在学中医",http://weibo.com/u/5527318722?refer_flag=1008085010_,2016-08-08 10:41:58,0,0,0
2016-08-03 12:20:09,http://weibo.comhttp://weibo.com/1762589934/E1Pv9r9qF,55e89f38adcbbc4075e82a7b7e495195,                                                    未雨绸缪，有备无患，总不是错事。#台风妮妲# °红色预警太夸张？台风比你想象的厉害！                                            ,,"
                        鱼犹未眠",http://weibo.com/fishskyfire?refer_flag=1008085010_,2016-08-08 10:41:58,0,0,0
2016-08-03 12:01:52,http://weibo.comhttp://weibo.com/1768778732/E1PnJlYQ5,1e259ddd22e4fd3a54017ec380082899,                                                    台风温柔过境#台风妮妲#                                            ,,"
                        假如瑕不掩瑜",http://weibo.com/u/1768778732?refer_flag=1008085010_,2016-08-08 10:41:58,0, 1,1
2016-08-03 11:57:31,http://weibo.comhttp://weibo.com/5610360012/E1PlYkzGB,d5f5ba7d5e2473bd419888059581321a,                                                    没事翻翻老板圈子，老板人好，老板说的都是对的✅。天生骄傲不随便认可别人，但认可美丽认可我们Big boss团结、负责‼️ 将品质注入良知，用誓言美丽中国！#台风妮妲#                                            ,http://ww4.sinaimg.cn/orj480/0067GuVCjw1f6gf6muvzmj30ku112dqx.jpg	http://ww4.sinaimg.cn/thumb180/0067GuVCjw1f6gf6njps6j30ku112ajw.jpg	http://ww1.sinaimg.cn/thumb180/0067GuVCjw1f6gf6og4hgj30ku1127er.jpg	http://ww2.sinaimg.cn/thumb180/0067GuVCjw1f6gf6m4960j30ku11215q.jpg	http://ww4.sinaimg.cn/thumb180/0067GuVCjw1f6gf6p2ypxj30k00zkgt4.jpg	http://ww4.sinaimg.cn/thumb180/0067GuVCjw1f6gf6q6xfpj30na0zk42o.jpg,"
                        美丽誓颜精英总代-燕如",http://weibo.com/u/5610360012?refer_flag=1008085010_,2016-08-08 10:41:58,0,0,0
