发布时间,微博url,微博id,微博内容,图片url,发布者名称,发布者主页url,爬取时间,转发个数,评论个数,点赞个数
2016-04-30 13:13:32,http://weibo.com/2093990164/DtlHYyYqA?from=page_1005052093990164_profile&wvr=6&mod=weibotime,3fff85840b02fb11d300be69b5332418,"
                                                                                                    G4W广珠东高速往珠海方向，K62+000(三角站至民众站路段)，2016年04月30日 11时55分，因车流量大，现场交通缓慢。                                            ",,广东高速,http://weibo.com/u/2093990164?refer_flag=1005055013_,2016-08-09 11:37:28,0,0,0
2016-04-30 11:01:52,http://weibo.com/2093990164/DtkQxd6Iu?from=page_1005052093990164_profile&wvr=6&mod=weibotime,54a81d0fd25ecfae9cd12d13cab9bc8c,"
                                                                                                    新增路况信息：G107广清高速往清远方向，K20+000(神山站至新华站路段)，2016年4月30日 10时49分，因车流增大，现场交通缓慢。                                            ",,广东高速,http://weibo.com/u/2093990164?refer_flag=1005055013_,2016-08-09 11:37:28,0,0,1
2016-04-30 11:01:33,http://weibo.com/2093990164/DtkQpf8q1?from=page_1005052093990164_profile&wvr=6&mod=weibotime,109e86145b771fb4a45fe5dfa6bb40ca,"
                                                                                                    G15汕汾高速往福建方向，K2532+300(店市站至潮州站路段)，2016年04月30日 10时48分，发生两辆小车追尾事故，占用主车道和超车道，现场交通缓慢。                                            ",,广东高速,http://weibo.com/u/2093990164?refer_flag=1005055013_,2016-08-09 11:37:28,0,0,0
2016-04-30 10:46:20,http://weibo.com/2093990164/DtkKeieW0?from=page_1005052093990164_profile&wvr=6&mod=weibotime,5feb52a50ff6247a80469a91d78512e5,"
                                                                                                    G25惠河高速往江西方向，K3518+000(石坝站至埔前站路段)，2016年04月30日 10时31分，发生两辆小车追尾事故，现场交通缓慢。                                            ",,广东高速,http://weibo.com/u/2093990164?refer_flag=1005055013_,2016-08-09 11:37:28,0,1,0
2016-04-30 10:45:58,http://weibo.com/2093990164/DtkK57b38?from=page_1005052093990164_profile&wvr=6&mod=weibotime,317840984373de5fb503ee668a323ce7,"
                                                                                                    G80广肇高速往广西方向，K34(蚬岗站至白土站路段)，2016年04月30日 10时25分，两辆小车发生追尾事故，现场交通缓慢。                                            ",,广东高速,http://weibo.com/u/2093990164?refer_flag=1005055013_,2016-08-09 11:37:28,0,0,0
2016-04-30 10:45:37,http://weibo.com/2093990164/DtkJWi4MP?from=page_1005052093990164_profile&wvr=6&mod=weibotime,370fc8536a8be0e06f238278f40d429e,"
                                                                                                    G35广惠高速往深汕高速方向，K1860+799(广惠博罗站至惠河四角楼站路段)，2016年04月30日 10时25分，受惠河高速车流量大影响，现场行车缓慢。                                            ",,广东高速,http://weibo.com/u/2093990164?refer_flag=1005055013_,2016-08-09 11:37:28,0,0,0
2016-04-30 10:45:17,http://weibo.com/2093990164/DtkJNFSqf?from=page_1005052093990164_profile&wvr=6&mod=weibotime,34e74df8acbbc9aeb2ce238acc391c40,"
                                                                                                    G15开阳高速往海南方向，K3244+980(那龙站至北惯站路段)2016年04月30日 10时13分，发生一辆小车与一辆货车追尾事故，现场交通缓慢。                                            ",,广东高速,http://weibo.com/u/2093990164?refer_flag=1005055013_,2016-08-09 11:37:28,0,0,0
2016-04-30 10:44:56,http://weibo.com/2093990164/DtkJFpey6?from=page_1005052093990164_profile&wvr=6&mod=weibotime,183c753ba825aaff1ddfb4c719e563e5,"
                                                                                                    受茂湛高速往广州方向K3458+100事故影响，2016年04月30日10时01分，湛徐高速麻章站往广州方向出口分流、入口封闭；渝湛高速湛江站往湛江方向出口分流、入口封闭，分流车辆可行驶地方路绕行至官渡站重新上高速。                                            ",,广东高速,http://weibo.com/u/2093990164?refer_flag=1005055013_,2016-08-09 11:37:28,0,1,0
2016-04-30 10:44:34,http://weibo.com/2093990164/DtkJwfneG?from=page_1005052093990164_profile&wvr=6&mod=weibotime,814a3e3cafbc1b2da4eb0f1d5756cc91,"
                                                                                                    S15广佛高速往广州方向，K33+000（广佛泌冲站至北环广清站路段）受北环高速广清路段车流大影响，2016年04月30日10时12分，现场交通缓慢。                                            ",,广东高速,http://weibo.com/u/2093990164?refer_flag=1005055013_,2016-08-09 11:37:28,0,0,0
2016-04-30 10:43:57,http://weibo.com/2093990164/DtkJgk5V1?from=page_1005052093990164_profile&wvr=6&mod=weibotime,7d68fe227c5be138bace5c6450aae065,"
                                                                                                    S26江鹤高速共和站，受佛开高速车流量大影响，2016年04月30日10时30分，往佛开高速方向出口车流量大，现场交通缓慢，双向入口封闭。                                            ",,广东高速,http://weibo.com/u/2093990164?refer_flag=1005055013_,2016-08-09 11:37:28,0,0,0
